zipcode_label,median_income
ZCTA5 22203,104171
ZCTA5 22204,81985
ZCTA5 22205,180405
ZCTA5 22206,106000
ZCTA5 22207,176183
ZCTA5 22209,106424
ZCTA5 22211,-
ZCTA5 22213,165341
ZCTA5 22214,-
ZCTA5 22301,145893
ZCTA5 22302,103785
ZCTA5 22303,93206
ZCTA5 22304,80470
ZCTA5 22305,90173
ZCTA5 22306,74129
ZCTA5 22307,109113
ZCTA5 22308,175347
ZCTA5 22309,83093
ZCTA5 22310,121584
ZCTA5 22311,62110
ZCTA5 22312,78901
ZCTA5 22314,122689
ZCTA5 22315,129134
ZCTA5 22401,57258
ZCTA5 22405,87923
ZCTA5 22406,100176
ZCTA5 22407,80150
ZCTA5 22408,86855
ZCTA5 22427,53188
ZCTA5 22432,-
ZCTA5 22433,80781
ZCTA5 22435,49896
ZCTA5 22436,85313
ZCTA5 22437,53568
ZCTA5 22438,-
ZCTA5 22443,59789
ZCTA5 22448,56719
ZCTA5 22454,65417
ZCTA5 22460,52212
ZCTA5 22469,44650
ZCTA5 22473,56442
ZCTA5 22476,71293
ZCTA5 22480,73333
ZCTA5 22482,42352
ZCTA5 22485,85685
ZCTA5 22488,44643
ZCTA5 22503,52083
ZCTA5 22504,81096
ZCTA5 22508,81726
ZCTA5 22509,-
ZCTA5 22511,57009
ZCTA5 22514,58438
ZCTA5 22520,66582
ZCTA5 22529,35125
ZCTA5 22530,-
ZCTA5 22534,59509
ZCTA5 22535,52616
ZCTA5 22538,-
ZCTA5 22539,73451
ZCTA5 22542,71658
ZCTA5 22546,64295
ZCTA5 22548,-
ZCTA5 22551,78192
ZCTA5 22553,88991
ZCTA5 22554,112639
ZCTA5 22556,104083
ZCTA5 22560,46369
ZCTA5 22567,49722
ZCTA5 22572,46463
ZCTA5 22576,42500
ZCTA5 22578,62188
ZCTA5 22579,-
ZCTA5 22580,47366
ZCTA5 22601,50361
ZCTA5 22602,74273
ZCTA5 22603,66307
ZCTA5 22610,61477
ZCTA5 22611,67286
ZCTA5 22620,88603
ZCTA5 22623,70761
ZCTA5 22624,64056
ZCTA5 22625,77375
ZCTA5 22627,43750
ZCTA5 22630,61819
ZCTA5 22637,71065
ZCTA5 22639,102361
ZCTA5 22640,71429
ZCTA5 22641,-
ZCTA5 22642,82688
ZCTA5 22643,54583
ZCTA5 22644,60903
ZCTA5 22645,78810
ZCTA5 22646,-
ZCTA5 22650,52969
ZCTA5 22652,65757
ZCTA5 22654,83045
ZCTA5 22655,72041
ZCTA5 22656,81711
ZCTA5 22657,59973
ZCTA5 22660,53026
ZCTA5 22663,64097
ZCTA5 22664,46493
ZCTA5 22701,64660
ZCTA5 22709,50855
ZCTA5 22711,-
ZCTA5 22712,74000
ZCTA5 22713,82762
ZCTA5 22714,90125
ZCTA5 22715,61850
ZCTA5 22716,63611
ZCTA5 22718,74241
ZCTA5 22719,37148
ZCTA5 22720,120625
ZCTA5 22722,-
ZCTA5 22723,-
ZCTA5 22724,107800
ZCTA5 22726,45625
ZCTA5 22727,48892
ZCTA5 22728,100227
ZCTA5 22729,73125
ZCTA5 22730,-
ZCTA5 22731,-
ZCTA5 22732,-
ZCTA5 22733,75682
ZCTA5 22734,67234
ZCTA5 22735,78149
ZCTA5 22736,84028
ZCTA5 22737,67415
ZCTA5 22738,58802
ZCTA5 22740,42125
ZCTA5 22741,40982
ZCTA5 22742,88636
ZCTA5 22743,-
ZCTA5 22747,66979
ZCTA5 22749,59167
ZCTA5 22801,46211
ZCTA5 22802,46960
ZCTA5 22807,-
ZCTA5 22810,80000
ZCTA5 22811,60417
ZCTA5 22812,58810
ZCTA5 22815,54140
ZCTA5 22820,36852
ZCTA5 22821,60938
ZCTA5 22824,56483
ZCTA5 22827,52103
ZCTA5 22830,49125
ZCTA5 22831,66468
ZCTA5 22832,55163
ZCTA5 22834,64861
ZCTA5 22835,49434
ZCTA5 22840,73063
ZCTA5 22841,60556
ZCTA5 22842,47462
ZCTA5 22843,64595
ZCTA5 22844,50800
ZCTA5 22845,-
ZCTA5 22846,77841
ZCTA5 22847,49737
ZCTA5 22849,45061
ZCTA5 22850,77188
ZCTA5 22851,41938
ZCTA5 22853,48901
ZCTA5 22901,66536
ZCTA5 22902,61573
ZCTA5 22903,57542
ZCTA5 22904,8289
ZCTA5 22911,77511
ZCTA5 22920,62016
ZCTA5 22922,48792
ZCTA5 22923,65729
ZCTA5 22931,70917
ZCTA5 22932,74683
ZCTA5 22935,61429
ZCTA5 22936,114063
ZCTA5 22937,42143
ZCTA5 22938,75156
ZCTA5 22939,75521
ZCTA5 22940,55072
ZCTA5 22942,51131
ZCTA5 22943,83047
ZCTA5 22946,72019
ZCTA5 22947,76330
ZCTA5 22948,38600
ZCTA5 22949,33245
ZCTA5 22952,55094
ZCTA5 22958,72750
ZCTA5 22959,61417
ZCTA5 22960,55131
ZCTA5 22963,70625
ZCTA5 22964,52639
ZCTA5 22967,51991
ZCTA5 22968,74332
ZCTA5 22969,75116
ZCTA5 22971,39148
ZCTA5 22972,-
ZCTA5 22973,48026
ZCTA5 22974,84050
ZCTA5 22976,46375
ZCTA5 22980,48257
ZCTA5 22989,-
ZCTA5 23002,56225
ZCTA5 23004,34167
ZCTA5 23005,67809
ZCTA5 23009,80706
ZCTA5 23011,63750
ZCTA5 23015,78477
ZCTA5 23021,41875
ZCTA5 23022,47292
ZCTA5 23023,41131
ZCTA5 23024,62178
ZCTA5 23025,73630
ZCTA5 23027,33824
ZCTA5 23030,53990
ZCTA5 23032,36510
ZCTA5 23035,49583
ZCTA5 23038,-
ZCTA5 23039,61830
ZCTA5 23040,44545
ZCTA5 23043,46277
ZCTA5 23045,43618
ZCTA5 23047,81167
ZCTA5 23050,52129
ZCTA5 23055,65869
ZCTA5 23056,56071
ZCTA5 23059,104878
ZCTA5 23060,83802
ZCTA5 23061,69205
ZCTA5 23062,51753
ZCTA5 23063,65844
ZCTA5 23064,-
ZCTA5 23065,58363
ZCTA5 23066,-
ZCTA5 23068,-
ZCTA5 23069,72311
ZCTA5 23070,59615
ZCTA5 23071,64280
ZCTA5 23072,61157
ZCTA5 23075,42962
ZCTA5 23076,-
ZCTA5 23079,59000
ZCTA5 23083,60000
ZCTA5 23084,52216
ZCTA5 23085,42035
ZCTA5 23086,61838
ZCTA5 23089,67589
ZCTA5 23091,48917
ZCTA5 23092,48648
ZCTA5 23093,56863
ZCTA5 23102,83652
ZCTA5 23103,111689
ZCTA5 23106,41900
ZCTA5 23108,79034
ZCTA5 23109,62528
ZCTA5 23110,52898
ZCTA5 23111,76342
ZCTA5 23112,89485
ZCTA5 23113,103683
ZCTA5 23114,100047
ZCTA5 23115,43750
ZCTA5 23116,102376
ZCTA5 23117,67244
ZCTA5 23119,81616
ZCTA5 23120,132347
ZCTA5 23123,42610
ZCTA5 23124,79233
ZCTA5 23125,105930
ZCTA5 23126,55446
ZCTA5 23128,84493
ZCTA5 23129,116887
ZCTA5 23130,-
ZCTA5 23138,-
ZCTA5 23139,78730
ZCTA5 23140,73068
ZCTA5 23141,84250
ZCTA5 23146,101701
ZCTA5 23148,45179
ZCTA5 23149,53646
ZCTA5 23150,58175
ZCTA5 23153,82368
ZCTA5 23156,49018
ZCTA5 23160,-
ZCTA5 23161,56094
ZCTA5 23163,-
ZCTA5 23168,79662
ZCTA5 23169,37829
ZCTA5 23173,-
ZCTA5 23175,51250
ZCTA5 23176,38301
ZCTA5 23177,80682
ZCTA5 23180,70417
ZCTA5 23181,65238
ZCTA5 23185,76923
ZCTA5 23187,-
ZCTA5 23188,76460
ZCTA5 23192,95203
ZCTA5 23219,30917
ZCTA5 23220,39656
ZCTA5 23221,69316
ZCTA5 23222,35086
ZCTA5 23223,38431
ZCTA5 23224,34186
ZCTA5 23225,45240
ZCTA5 23226,84780
ZCTA5 23227,49603
ZCTA5 23228,51312
ZCTA5 23229,79767
ZCTA5 23230,51795
ZCTA5 23231,54222
ZCTA5 23233,103404
ZCTA5 23234,46861
ZCTA5 23235,73930
ZCTA5 23236,76572
ZCTA5 23237,54635
ZCTA5 23238,74856
ZCTA5 23250,-
ZCTA5 23294,55667
ZCTA5 23301,33681
ZCTA5 23302,-
ZCTA5 23303,60515
ZCTA5 23304,-
ZCTA5 23306,69922
ZCTA5 23307,30200
ZCTA5 23308,32208
ZCTA5 23310,40721
ZCTA5 23313,36413
ZCTA5 23314,77477
ZCTA5 23315,55978
ZCTA5 23316,29545
ZCTA5 23320,70685
ZCTA5 23321,69915
ZCTA5 23322,96298
ZCTA5 23323,75569
ZCTA5 23324,38686
ZCTA5 23325,61771
ZCTA5 23336,48861
ZCTA5 23337,52500
ZCTA5 23347,45069
ZCTA5 23350,38393
ZCTA5 23354,-
ZCTA5 23356,73642
ZCTA5 23357,-
ZCTA5 23358,-
ZCTA5 23359,36108
ZCTA5 23389,-
ZCTA5 23395,35614
ZCTA5 23398,-
ZCTA5 23401,-
ZCTA5 23405,60848
ZCTA5 23407,-
ZCTA5 23408,-
ZCTA5 23409,-
ZCTA5 23410,45417
ZCTA5 23413,48077
ZCTA5 23414,-
ZCTA5 23415,29090
ZCTA5 23416,28406
ZCTA5 23417,49375
ZCTA5 23418,53155
ZCTA5 23420,40135
ZCTA5 23421,34836
ZCTA5 23422,43571
ZCTA5 23423,46250
ZCTA5 23426,-
ZCTA5 23427,35625
ZCTA5 23430,73091
ZCTA5 23432,72583
ZCTA5 23433,80000
ZCTA5 23434,57614
ZCTA5 23435,85884
ZCTA5 23436,102188
ZCTA5 23437,57944
ZCTA5 23438,66795
ZCTA5 23440,35536
ZCTA5 23441,-
ZCTA5 23442,34958
ZCTA5 23451,65881
ZCTA5 23452,65975
ZCTA5 23453,65862
ZCTA5 23454,70826
ZCTA5 23455,72383
ZCTA5 23456,99313
ZCTA5 23457,82076
ZCTA5 23459,50833
ZCTA5 23460,-
ZCTA5 23461,-
ZCTA5 23462,60425
ZCTA5 23464,74002
ZCTA5 23480,30982
ZCTA5 23486,85352
ZCTA5 23487,57896
ZCTA5 23488,-
ZCTA5 23502,50686
ZCTA5 23503,51039
ZCTA5 23504,28893
ZCTA5 23505,43899
ZCTA5 23507,64700
ZCTA5 23508,51797
ZCTA5 23509,48895
ZCTA5 23510,53207
ZCTA5 23511,54500
ZCTA5 23513,43807
ZCTA5 23517,53098
ZCTA5 23518,55365
ZCTA5 23523,26667
ZCTA5 23551,-
ZCTA5 23601,54375
ZCTA5 23602,61347
ZCTA5 23603,49425
ZCTA5 23604,57854
ZCTA5 23605,42333
ZCTA5 23606,55443
ZCTA5 23607,30660
ZCTA5 23608,51914
ZCTA5 23651,100192
ZCTA5 23661,43724
ZCTA5 23662,88442
ZCTA5 23663,42234
ZCTA5 23664,68178
ZCTA5 23665,57401
ZCTA5 23666,52902
ZCTA5 23669,51597
ZCTA5 23690,46012
ZCTA5 23691,-
ZCTA5 23692,84328
ZCTA5 23693,104316
ZCTA5 23696,89803
ZCTA5 23701,49514
ZCTA5 23702,35725
ZCTA5 23703,66031
ZCTA5 23704,35859
ZCTA5 23707,40158
ZCTA5 23708,-
ZCTA5 23709,-
ZCTA5 23801,63286
ZCTA5 23803,38547
ZCTA5 23805,49872
ZCTA5 23806,-
ZCTA5 23821,45000
ZCTA5 23824,38539
ZCTA5 23827,41420
ZCTA5 23828,62188
ZCTA5 23829,54623
ZCTA5 23830,83500
ZCTA5 23831,73966
ZCTA5 23832,84134
ZCTA5 23833,58961
ZCTA5 23834,53857
ZCTA5 23836,80487
ZCTA5 23837,53295
ZCTA5 23838,112024
ZCTA5 23839,68214
ZCTA5 23840,48467
ZCTA5 23841,63160
ZCTA5 23842,83679
ZCTA5 23843,29634
ZCTA5 23844,33889
ZCTA5 23845,45000
ZCTA5 23846,61250
ZCTA5 23847,33708
ZCTA5 23850,71064
ZCTA5 23851,45071
ZCTA5 23856,46291
ZCTA5 23857,47917
ZCTA5 23860,43016
ZCTA5 23866,61008
ZCTA5 23867,38942
ZCTA5 23868,30304
ZCTA5 23872,42379
ZCTA5 23874,51053
ZCTA5 23875,60725
ZCTA5 23876,79375
ZCTA5 23878,61648
ZCTA5 23879,56827
ZCTA5 23881,46089
ZCTA5 23882,48884
ZCTA5 23883,58750
ZCTA5 23884,-
ZCTA5 23885,60602
ZCTA5 23887,50985
ZCTA5 23888,37250
ZCTA5 23889,51125
ZCTA5 23890,43886
ZCTA5 23891,-
ZCTA5 23893,-
ZCTA5 23894,85000
ZCTA5 23897,50278
ZCTA5 23898,66026
ZCTA5 23899,35455
ZCTA5 23901,43701
ZCTA5 23909,-
ZCTA5 23915,48989
ZCTA5 23917,41630
ZCTA5 23919,49167
ZCTA5 23920,46442
ZCTA5 23921,32321
ZCTA5 23922,46444
ZCTA5 23923,40859
ZCTA5 23924,32468
ZCTA5 23927,45625
ZCTA5 23930,35729
ZCTA5 23934,55000
ZCTA5 23936,47958
ZCTA5 23937,25993
ZCTA5 23938,48333
ZCTA5 23942,38000
ZCTA5 23943,-
ZCTA5 23944,36385
ZCTA5 23947,40409
ZCTA5 23950,38598
ZCTA5 23952,24483
ZCTA5 23954,46146
ZCTA5 23958,40934
ZCTA5 23959,45221
ZCTA5 23960,52791
ZCTA5 23962,20721
ZCTA5 23963,-
ZCTA5 23964,39044
ZCTA5 23966,48685
ZCTA5 23967,51000
ZCTA5 23968,35398
ZCTA5 23970,40010
ZCTA5 23974,38326
ZCTA5 23976,-
ZCTA5 24011,57361
ZCTA5 24012,43378
ZCTA5 24013,31092
ZCTA5 24014,53423
ZCTA5 24015,52896
ZCTA5 24016,28465
ZCTA5 24017,34708
ZCTA5 24018,63350
ZCTA5 24019,66842
ZCTA5 24020,-
ZCTA5 24053,32014
ZCTA5 24054,37283
ZCTA5 24055,35668
ZCTA5 24058,68375
ZCTA5 24059,66594
ZCTA5 24060,46037
ZCTA5 24064,63238
ZCTA5 24065,61528
ZCTA5 24066,52325
ZCTA5 24067,54440
ZCTA5 24069,41250
ZCTA5 24070,63469
ZCTA5 24072,73431
ZCTA5 24073,59159
ZCTA5 24076,42912
ZCTA5 24077,31582
ZCTA5 24078,37656
ZCTA5 24079,41812
ZCTA5 24082,56944
ZCTA5 24083,70600
ZCTA5 24084,51663
ZCTA5 24085,42212
ZCTA5 24086,24292
ZCTA5 24087,52943
ZCTA5 24088,43333
ZCTA5 24089,35078
ZCTA5 24090,67917
ZCTA5 24091,48840
ZCTA5 24092,47063
ZCTA5 24093,55500
ZCTA5 24095,53581
ZCTA5 24101,63292
ZCTA5 24102,31950
ZCTA5 24104,59295
ZCTA5 24105,25625
ZCTA5 24112,36380
ZCTA5 24120,41875
ZCTA5 24121,59885
ZCTA5 24122,56207
ZCTA5 24124,50279
ZCTA5 24127,48353
ZCTA5 24128,57147
ZCTA5 24130,-
ZCTA5 24131,-
ZCTA5 24132,20561
ZCTA5 24133,42227
ZCTA5 24134,51348
ZCTA5 24136,50313
ZCTA5 24137,54091
ZCTA5 24138,72847
ZCTA5 24139,-
ZCTA5 24141,42786
ZCTA5 24142,-
ZCTA5 24147,49375
ZCTA5 24148,39596
ZCTA5 24149,65303
ZCTA5 24150,35313
ZCTA5 24151,44778
ZCTA5 24153,57026
ZCTA5 24161,62577
ZCTA5 24162,52568
ZCTA5 24165,29861
ZCTA5 24167,53571
ZCTA5 24168,31898
ZCTA5 24171,35863
ZCTA5 24174,42264
ZCTA5 24175,73009
ZCTA5 24176,71594
ZCTA5 24179,50483
ZCTA5 24184,49549
ZCTA5 24185,64500
ZCTA5 24201,37374
ZCTA5 24202,44731
ZCTA5 24210,40554
ZCTA5 24211,61697
ZCTA5 24216,26750
ZCTA5 24217,16779
ZCTA5 24219,42721
ZCTA5 24220,34600
ZCTA5 24221,34034
ZCTA5 24224,35465
ZCTA5 24225,31354
ZCTA5 24226,31574
ZCTA5 24228,31700
ZCTA5 24230,32339
ZCTA5 24236,34250
ZCTA5 24237,40286
ZCTA5 24239,38017
ZCTA5 24243,43889
ZCTA5 24244,34125
ZCTA5 24245,26581
ZCTA5 24246,-
ZCTA5 24248,31036
ZCTA5 24250,55913
ZCTA5 24251,41310
ZCTA5 24256,25393
ZCTA5 24258,39464
ZCTA5 24260,31294
ZCTA5 24263,36563
ZCTA5 24265,18125
ZCTA5 24266,47540
ZCTA5 24269,-
ZCTA5 24270,33784
ZCTA5 24271,36625
ZCTA5 24272,19521
ZCTA5 24273,32591
ZCTA5 24277,27483
ZCTA5 24279,38603
ZCTA5 24280,44345
ZCTA5 24281,24660
ZCTA5 24282,24286
ZCTA5 24283,31266
ZCTA5 24290,33143
ZCTA5 24292,24464
ZCTA5 24293,42882
ZCTA5 24301,43277
ZCTA5 24311,31189
ZCTA5 24312,34198
ZCTA5 24313,31144
ZCTA5 24314,51923
ZCTA5 24315,43564
ZCTA5 24316,-
ZCTA5 24317,36431
ZCTA5 24318,58295
ZCTA5 24319,47222
ZCTA5 24322,44808
ZCTA5 24323,40568
ZCTA5 24324,59800
ZCTA5 24325,27330
ZCTA5 24326,44219
ZCTA5 24328,47331
ZCTA5 24330,31828
ZCTA5 24333,36189
ZCTA5 24340,48261
ZCTA5 24343,39372
ZCTA5 24347,51414
ZCTA5 24348,29911
ZCTA5 24350,46250
ZCTA5 24351,16250
ZCTA5 24352,30917
ZCTA5 24354,40273
ZCTA5 24360,50958
ZCTA5 24361,49283
ZCTA5 24363,28750
ZCTA5 24366,47831
ZCTA5 24368,47534
ZCTA5 24370,31801
ZCTA5 24374,40156
ZCTA5 24375,50114
ZCTA5 24377,51250
ZCTA5 24378,30556
ZCTA5 24380,44835
ZCTA5 24381,51607
ZCTA5 24382,44972
ZCTA5 24401,49905
ZCTA5 24411,-
ZCTA5 24412,-
ZCTA5 24413,43750
ZCTA5 24415,-
ZCTA5 24416,34256
ZCTA5 24421,65625
ZCTA5 24422,40222
ZCTA5 24426,43487
ZCTA5 24430,26583
ZCTA5 24431,55919
ZCTA5 24432,54821
ZCTA5 24433,-
ZCTA5 24435,71250
ZCTA5 24437,-
ZCTA5 24439,36923
ZCTA5 24440,53092
ZCTA5 24441,49861
ZCTA5 24442,-
ZCTA5 24445,44894
ZCTA5 24448,37250
ZCTA5 24450,52176
ZCTA5 24457,14914
ZCTA5 24458,43304
ZCTA5 24459,70964
ZCTA5 24460,43516
ZCTA5 24464,46000
ZCTA5 24465,46761
ZCTA5 24467,85163
ZCTA5 24471,57305
ZCTA5 24472,40953
ZCTA5 24473,28313
ZCTA5 24474,48676
ZCTA5 24476,68269
ZCTA5 24477,56031
ZCTA5 24479,89265
ZCTA5 24482,58750
ZCTA5 24483,55375
ZCTA5 24484,42772
ZCTA5 24485,31250
ZCTA5 24486,58805
ZCTA5 24487,57683
ZCTA5 24501,32049
ZCTA5 24502,48722
ZCTA5 24503,67172
ZCTA5 24504,36233
ZCTA5 24517,37331
ZCTA5 24520,49129
ZCTA5 24521,52053
ZCTA5 24522,52740
ZCTA5 24523,49769
ZCTA5 24526,66071
ZCTA5 24527,53981
ZCTA5 24528,41818
ZCTA5 24529,41250
ZCTA5 24530,48036
ZCTA5 24531,44103
ZCTA5 24534,30500
ZCTA5 24536,70978
ZCTA5 24538,58397
ZCTA5 24539,32941
ZCTA5 24540,38888
ZCTA5 24541,37067
ZCTA5 24549,47788
ZCTA5 24550,57050
ZCTA5 24551,76483
ZCTA5 24553,38393
ZCTA5 24554,41855
ZCTA5 24555,51346
ZCTA5 24556,59449
ZCTA5 24557,37888
ZCTA5 24558,39825
ZCTA5 24562,52143
ZCTA5 24563,40446
ZCTA5 24565,48625
ZCTA5 24566,52404
ZCTA5 24569,42813
ZCTA5 24570,-
ZCTA5 24571,56595
ZCTA5 24572,44762
ZCTA5 24574,64155
ZCTA5 24577,38371
ZCTA5 24578,50000
ZCTA5 24579,46845
ZCTA5 24580,60329
ZCTA5 24581,-
ZCTA5 24586,42212
ZCTA5 24588,45833
ZCTA5 24589,42083
ZCTA5 24590,54356
ZCTA5 24592,36987
ZCTA5 24593,67121
ZCTA5 24594,36518
ZCTA5 24595,-
ZCTA5 24597,49219
ZCTA5 24598,53917
ZCTA5 24599,45893
ZCTA5 24601,29063
ZCTA5 24602,36824
ZCTA5 24603,27014
ZCTA5 24604,19605
ZCTA5 24605,42250
ZCTA5 24606,18073
ZCTA5 24607,23125
ZCTA5 24609,40949
ZCTA5 24612,21250
ZCTA5 24613,-
ZCTA5 24614,34347
ZCTA5 24620,21684
ZCTA5 24622,27539
ZCTA5 24628,-
ZCTA5 24630,42963
ZCTA5 24631,32324
ZCTA5 24634,36696
ZCTA5 24635,23750
ZCTA5 24637,52070
ZCTA5 24639,30328
ZCTA5 24641,29076
ZCTA5 24646,31083
ZCTA5 24649,40300
ZCTA5 24651,45896
ZCTA5 24656,34093
ZCTA5 24657,38125
ZCTA5 24701,32199
ZCTA5 24712,33933
ZCTA5 24714,21823
ZCTA5 24715,25893
ZCTA5 24716,34524
ZCTA5 24719,-
ZCTA5 24724,53466
ZCTA5 24726,-
ZCTA5 24729,26620
ZCTA5 24731,44241
ZCTA5 24733,33929
ZCTA5 24736,30625
ZCTA5 24737,-
ZCTA5 24738,49226
ZCTA5 24740,42786
ZCTA5 24747,28430
ZCTA5 24801,26900
ZCTA5 24808,36667
ZCTA5 24811,27228
ZCTA5 24813,-
ZCTA5 24815,26139
ZCTA5 24816,38715
ZCTA5 24817,19063
ZCTA5 24818,20969
ZCTA5 24822,41058
ZCTA5 24823,37426
ZCTA5 24826,22778
ZCTA5 24827,57734
ZCTA5 24828,19707
ZCTA5 24830,28750
ZCTA5 24831,29125
ZCTA5 24834,40156
ZCTA5 24836,35735
ZCTA5 24839,36544
ZCTA5 24843,-
ZCTA5 24844,23980
ZCTA5 24845,-
ZCTA5 24846,-
ZCTA5 24847,-
ZCTA5 24848,-
ZCTA5 24849,43859
ZCTA5 24850,19028
ZCTA5 24851,32292
ZCTA5 24853,40357
ZCTA5 24854,-
ZCTA5 24857,46011
ZCTA5 24860,24408
ZCTA5 24861,33500
ZCTA5 24862,17042
ZCTA5 24866,25313
ZCTA5 24867,21417
ZCTA5 24868,33438
ZCTA5 24869,21635
ZCTA5 24870,35064
ZCTA5 24871,35240
ZCTA5 24872,18580
ZCTA5 24873,57684
ZCTA5 24874,48764
ZCTA5 24878,25302
ZCTA5 24879,19362
ZCTA5 24880,24654
ZCTA5 24881,31118
ZCTA5 24882,29132
ZCTA5 24884,39306
ZCTA5 24887,-
ZCTA5 24888,-
ZCTA5 24892,29000
ZCTA5 24894,24228
ZCTA5 24898,-
ZCTA5 24901,47649
ZCTA5 24910,37113
ZCTA5 24915,29154
ZCTA5 24916,51118
ZCTA5 24918,52035
ZCTA5 24920,20066
ZCTA5 24924,38264
ZCTA5 24925,44327
ZCTA5 24927,30294
ZCTA5 24931,39833
ZCTA5 24934,27404
ZCTA5 24935,45098
ZCTA5 24938,40651
ZCTA5 24941,43295
ZCTA5 24944,47875
ZCTA5 24945,29728
ZCTA5 24946,42321
ZCTA5 24951,34195
ZCTA5 24954,34731
ZCTA5 24957,102727
ZCTA5 24962,-
ZCTA5 24963,39656
ZCTA5 24966,31288
ZCTA5 24970,39260
ZCTA5 24974,35764
ZCTA5 24976,40385
ZCTA5 24977,50842
ZCTA5 24981,35789
ZCTA5 24983,32050
ZCTA5 24984,33816
ZCTA5 24986,37705
ZCTA5 24991,49900
ZCTA5 25002,-
ZCTA5 25003,36311
ZCTA5 25005,-
ZCTA5 25007,36650
ZCTA5 25008,-
ZCTA5 25009,34792
ZCTA5 25011,63056
ZCTA5 25015,43199
ZCTA5 25019,27075
ZCTA5 25021,18836
ZCTA5 25022,-
ZCTA5 25024,35385
ZCTA5 25025,-
ZCTA5 25028,28250
ZCTA5 25030,48517
ZCTA5 25031,36696
ZCTA5 25033,47396
ZCTA5 25035,19460
ZCTA5 25036,42083
ZCTA5 25039,43708
ZCTA5 25040,45114
ZCTA5 25043,27727
ZCTA5 25044,28750
ZCTA5 25045,40000
ZCTA5 25047,21172
ZCTA5 25048,14531
ZCTA5 25049,45208
ZCTA5 25051,-
ZCTA5 25053,36085
ZCTA5 25054,-
ZCTA5 25057,46111
ZCTA5 25059,44038
ZCTA5 25060,54954
ZCTA5 25061,60784
ZCTA5 25062,26250
ZCTA5 25063,35729
ZCTA5 25064,42580
ZCTA5 25067,48594
ZCTA5 25070,54267
ZCTA5 25071,47959
ZCTA5 25075,37961
ZCTA5 25076,25300
ZCTA5 25081,66181
ZCTA5 25082,43164
ZCTA5 25083,48750
ZCTA5 25085,34427
ZCTA5 25086,44667
ZCTA5 25088,-
ZCTA5 25090,-
ZCTA5 25093,17888
ZCTA5 25102,35000
ZCTA5 25103,-
ZCTA5 25106,19420
ZCTA5 25107,58306
ZCTA5 25108,27070
ZCTA5 25109,-
ZCTA5 25110,38646
ZCTA5 25111,35458
ZCTA5 25112,-
ZCTA5 25113,50234
ZCTA5 25114,-
ZCTA5 25115,24509
ZCTA5 25118,39821
ZCTA5 25119,45068
ZCTA5 25121,26121
ZCTA5 25123,44260
ZCTA5 25124,69655
ZCTA5 25125,37243
ZCTA5 25126,72411
ZCTA5 25130,40424
ZCTA5 25132,-
ZCTA5 25133,-
ZCTA5 25134,49444
ZCTA5 25136,21513
ZCTA5 25139,-
ZCTA5 25140,26449
ZCTA5 25141,-
ZCTA5 25142,42014
ZCTA5 25143,44020
ZCTA5 25148,44118
ZCTA5 25149,35066
ZCTA5 25152,27500
ZCTA5 25154,22546
ZCTA5 25156,-
ZCTA5 25159,52105
ZCTA5 25160,-
ZCTA5 25161,60641
ZCTA5 25162,61607
ZCTA5 25164,27159
ZCTA5 25165,67500
ZCTA5 25168,50824
ZCTA5 25169,39148
ZCTA5 25173,-
ZCTA5 25174,51719
ZCTA5 25177,46102
ZCTA5 25180,-
ZCTA5 25181,35855
ZCTA5 25183,-
ZCTA5 25185,-
ZCTA5 25186,36346
ZCTA5 25187,47813
ZCTA5 25193,37188
ZCTA5 25201,-
ZCTA5 25202,40847
ZCTA5 25203,-
ZCTA5 25204,-
ZCTA5 25205,26838
ZCTA5 25206,42366
ZCTA5 25208,45139
ZCTA5 25209,26875
ZCTA5 25211,-
ZCTA5 25213,65375
ZCTA5 25214,-
ZCTA5 25234,37500
ZCTA5 25235,-
ZCTA5 25239,40852
ZCTA5 25241,72668
ZCTA5 25243,35284
ZCTA5 25244,44929
ZCTA5 25245,62606
ZCTA5 25247,36597
ZCTA5 25248,56411
ZCTA5 25251,45341
ZCTA5 25252,66429
ZCTA5 25253,51806
ZCTA5 25259,44844
ZCTA5 25260,31250
ZCTA5 25261,23472
ZCTA5 25262,48036
ZCTA5 25264,24677
ZCTA5 25265,32153
ZCTA5 25266,39107
ZCTA5 25267,31458
ZCTA5 25268,32667
ZCTA5 25270,38200
ZCTA5 25271,36238
ZCTA5 25275,33958
ZCTA5 25276,33581
ZCTA5 25285,59167
ZCTA5 25286,41078
ZCTA5 25287,35917
ZCTA5 25301,26204
ZCTA5 25302,44328
ZCTA5 25303,52798
ZCTA5 25304,54665
ZCTA5 25305,-
ZCTA5 25306,45685
ZCTA5 25309,49460
ZCTA5 25311,40175
ZCTA5 25312,37723
ZCTA5 25313,59518
ZCTA5 25314,82523
ZCTA5 25315,38664
ZCTA5 25320,47127
ZCTA5 25401,38057
ZCTA5 25403,71318
ZCTA5 25404,52468
ZCTA5 25405,70410
ZCTA5 25411,46722
ZCTA5 25413,68273
ZCTA5 25414,79099
ZCTA5 25419,68352
ZCTA5 25420,69484
ZCTA5 25422,33147
ZCTA5 25425,74557
ZCTA5 25427,62856
ZCTA5 25428,59806
ZCTA5 25430,71011
ZCTA5 25431,31510
ZCTA5 25432,36250
ZCTA5 25434,39205
ZCTA5 25437,-
ZCTA5 25438,54817
