,Longitude,Latitude
23094,-83.75,42.24
23097,-122.39,37.79
23099,-123.02,45.0
23100,-76.27,36.91
23101,-88.05,41.77
23102,-121.97,37.29
23103,-117.17,32.73
23104,-78.84,38.43
23105,-117.92,33.99
23108,-86.35,30.38
23109,-76.79,38.79
23110,-87.68,41.94
23112,-75.17,40.14
23113,-85.59,42.22
23115,-97.69,26.21
23116,-96.86,32.6
23117,-104.99,39.75
23118,-81.2,28.66
23119,-122.02,37.61
23123,-78.97,33.76
23124,-85.28,41.08
23126,-71.23,42.77
23127,-121.17,38.74
23129,-75.13,40.1
23130,-85.52,38.25
23131,-80.43,37.24
23132,-93.99,29.95
23134,-96.77,32.85
23136,-94.68,38.85
23137,-82.61,39.73
23138,-77.53,37.6
23139,-90.45,38.7
23140,-77.07,38.8
23141,-123.01,46.79
23142,-77.23,38.87
23143,-98.22,26.27
23145,-73.42,41.16
23146,-82.53,27.32
23147,-106.41,31.81
23148,-93.3,44.75
23151,-120.7,35.58
23154,-122.87,42.33
23155,-98.65,29.44
23157,-118.34,46.07
23158,-76.83,38.9
23159,-95.07,29.53
23160,-149.89,61.22
23162,-111.99,33.61
23164,-105.03,39.88
23165,-122.49,48.8
23167,-95.37,29.76
23169,-74.26,40.89
23171,-122.42,37.78
23174,-117.35,34.47
23175,-82.9,40.05
23178,-81.64,30.26
23179,-74.31,40.72
23182,-85.5,36.17
23184,-82.69,28.1
23185,-117.59,33.96
23186,-87.64,41.88
23187,-80.25,26.05
23190,-84.27,34.02
23192,-76.91,39.03
23195,-101.87,33.52
23196,-73.44,41.1
23198,-86.04,39.96
23199,-122.35,47.62
23200,-87.22,30.53
23201,-81.81,26.31
23202,-121.91,37.29
23204,-120.61,35.12
23206,-122.24,37.81
23207,-74.2,40.8
23209,-81.74,41.38
23211,-117.94,34.11
23212,-86.81,36.14
23215,-121.06,38.92
23216,-117.95,33.73
23217,-118.53,34.17
23218,-89.69,35.05
23219,-74.56,40.56
23221,-106.59,35.11
23223,-71.34,42.3
23224,-77.14,38.77
23226,-97.7,30.42
23227,-73.84,40.72
23230,-110.97,32.3
23231,-87.83,42.01
23232,-117.83,33.76
23234,-86.64,33.6
23235,-121.09,38.94
23236,-93.32,44.88
23237,-75.5,39.83
23241,-104.8,39.6
23242,-79.22,37.45
23245,-84.12,33.94
23247,-81.2,28.55
23249,-80.08,26.35
23251,-80.27,36.09
23254,-71.36,42.32
23256,-121.8,39.73
23259,-83.47,42.53
23260,-117.25,33.19
23261,-80.17,26.01
23263,-94.34,38.9
23265,-80.0,40.44
23268,-96.16,41.29
23275,-117.1,32.9
23276,-122.6,45.67
23279,-122.71,38.42
23280,-157.86,21.31
23281,-95.15,29.65
23284,-115.12,36.12
23286,-88.25,41.76
23287,-80.12,26.41
23288,-80.28,25.72
23289,-111.75,33.39
23291,-119.3,34.28
23292,-96.8,32.93
23293,-80.13,26.37
23294,-104.99,39.73
23296,-122.29,47.51
23297,-122.68,45.51
23300,-85.92,39.96
23304,-87.0,34.56
23306,-86.52,39.17
23307,-71.21,42.49
23309,-119.78,36.81
23310,-120.88,37.52
23311,-71.07,42.35
23312,-78.32,35.51
23313,-118.15,34.01
23315,-111.7,40.31
23316,-76.02,43.03
23317,-122.67,45.64
23318,-81.96,41.46
23320,-76.87,39.08
23321,-75.66,40.05
23324,-121.48,38.43
23325,-107.33,39.53
23326,-75.67,41.41
23327,-96.9,32.7
23328,-119.89,46.26
23330,-94.64,39.21
23331,-82.08,33.46
23338,-112.05,33.52
23339,-121.75,38.54
23341,-121.92,37.28
23343,-87.4,46.56
23346,-76.93,40.24
23349,-81.86,41.15
23359,-95.72,29.78
23360,-98.21,26.19
23361,-81.17,31.98
23363,-97.36,32.73
23366,-73.32,40.86
23369,-89.27,43.17
23371,-77.0,38.88
23376,-70.86,42.5
23378,-77.03,39.0
23379,-121.69,39.37
23381,-83.08,42.56
23384,-111.93,33.3
23386,-80.04,26.7
23389,-104.89,39.6
23392,-97.32,32.86
23394,-97.13,37.7
23396,-84.29,30.47
23397,-121.91,36.54
23398,-122.52,37.97
23403,-122.21,47.24
23404,-112.23,33.64
23406,-88.83,35.7
23408,-81.72,33.53
23409,-76.79,40.22
23411,-105.08,40.19
23412,-117.46,33.98
23413,-105.08,40.59
23414,-85.91,41.63
23415,-105.68,33.33
23418,-112.19,33.67
23421,-122.44,47.21
23423,-70.54,43.39
23424,-104.93,39.71
23427,-119.21,34.28
23428,-121.22,38.63
23432,-119.04,35.38
23433,-79.96,37.31
23434,-73.99,40.73
23439,-94.72,38.95
23440,-90.26,30.02
23441,-80.1,26.37
23446,-73.82,40.7
23450,-77.15,38.92
23451,-74.05,40.79
23452,-85.18,42.32
23457,-122.28,37.78
23458,-119.96,35.99
23460,-118.47,34.05
23463,-73.99,40.75
23465,-120.59,37.34
23468,-77.37,38.96
23472,-89.32,43.05
23473,-95.91,36.1
23474,-115.17,36.12
23475,-119.27,46.26
23480,-122.39,47.67
23483,-76.32,39.46
23484,-122.83,47.05
23488,-76.45,39.37
23490,-118.59,34.43
23491,-112.15,33.64
23492,-80.0,40.44
23497,-95.89,36.06
23498,-104.88,39.6
23499,-77.12,39.06
23500,-122.22,37.47
23503,-83.98,34.07
23506,-122.63,38.25
23507,-77.42,37.53
23510,-122.73,44.4
23512,-96.7,33.1
23516,-76.46,39.41
23518,-117.23,32.94
23521,-117.4,34.51
23523,-81.11,29.26
23525,-123.35,43.23
23527,-112.43,33.62
23529,-82.55,27.39
23535,-116.95,33.92
23537,-77.06,38.8
23538,-122.23,47.27
23540,-78.85,35.79
23544,-97.8,30.47
23546,-79.82,36.1
23549,-104.82,38.9
23551,-121.26,38.04
23553,-80.19,25.76
23554,-97.45,37.69
23555,-86.05,39.91
23560,-78.74,35.76
23561,-75.68,39.86
23565,-122.34,47.61
23567,-122.3,47.25
23571,-88.05,42.16
23574,-105.14,39.58
23576,-73.97,40.76
23580,-112.49,34.56
23581,-77.37,39.01
23585,-80.42,37.23
23586,-121.62,36.7
23587,-122.11,47.67
23588,-95.29,38.97
23589,-95.34,29.72
23590,-74.84,40.24
23591,-74.12,40.33
23592,-76.29,36.87
23594,-96.69,33.06
23596,-157.81,21.31
23597,-117.45,33.75
23603,-117.1,33.11
23605,-118.26,34.16
23606,-73.99,40.77
23607,-106.4,31.8
23608,-122.59,45.65
23609,-111.99,33.75
23613,-94.48,37.05
23616,-118.08,33.72
23618,-77.08,38.75
23619,-87.89,41.56
23621,-96.81,32.81
23622,-118.24,34.03
23623,-85.16,41.14
23624,-105.11,39.62
23626,-117.15,32.78
23628,-83.09,40.12
23630,-74.01,40.71
23632,-95.42,29.7
23633,-115.15,36.08
23634,-80.26,25.73
23641,-88.98,42.31
23643,-88.05,43.07
23647,-77.2,39.12
23649,-122.57,38.1
23650,-122.09,37.96
23651,-122.93,40.72
23652,-84.33,37.74
23653,-111.88,33.34
23655,-93.54,44.86
23658,-92.96,44.96
23661,-106.66,35.11
23663,-80.19,25.77
23664,-122.75,45.44
23666,-83.65,41.7
23668,-80.72,28.23
23670,-123.11,45.52
23671,-77.16,38.82
23675,-88.98,42.52
23676,-77.06,38.86
23680,-119.76,39.19
23682,-110.84,32.21
23683,-89.6,40.54
23685,-110.89,32.31
23686,-82.56,27.49
23687,-95.35,29.99
23689,-111.8,33.45
23691,-121.26,38.63
23693,-117.15,33.5
23696,-87.85,41.6
23701,-80.1,26.25
23704,-86.18,41.71
23705,-122.48,48.77
23712,-83.19,42.54
23713,-121.33,44.05
23714,-77.08,38.81
23718,-98.23,26.19
23719,-82.39,34.82
23720,-121.29,38.69
23723,-83.91,33.84
23725,-95.52,29.74
23726,-117.65,33.67
23728,-74.01,40.71
23730,-112.13,33.52
23734,-93.26,37.15
23735,-111.88,33.58
23737,-115.25,36.26
23739,-111.99,33.6
23742,-96.73,33.04
23747,-84.13,34.19
23749,-121.87,37.26
23751,-122.2,47.63
23756,-97.04,32.9
23757,-97.6,40.82
23759,-121.97,36.97
23760,-118.14,33.89
23761,-84.98,33.04
23762,-76.68,39.91
23766,-82.64,38.48
23767,-117.22,32.75
23768,-121.31,44.05
23769,-118.35,34.13
23771,-79.94,32.78
23772,-112.08,33.52
23777,-80.37,25.57
23781,-122.39,37.77
23782,-89.64,40.75
23784,-117.06,32.98
23789,-81.96,26.56
23790,-78.73,42.93
23793,-118.32,34.19
23794,-115.24,36.07
23796,-94.92,39.36
23799,-117.56,47.59
23800,-82.41,28.05
23802,-117.92,33.81
23803,-120.42,34.95
23804,-98.45,29.66
23808,-122.36,48.24
23810,-84.29,34.05
23811,-85.02,45.22
23812,-96.79,43.53
23813,-121.83,37.24
23816,-93.32,45.22
23817,-112.08,33.48
23819,-73.68,41.0
23820,-115.21,36.1
23821,-122.15,37.48
23822,-96.18,41.29
23823,-117.63,33.63
23827,-95.04,29.5
23829,-92.53,34.6
23831,-119.22,39.61
23832,-77.51,37.63
23834,-78.8,35.87
23835,-122.98,44.97
23836,-122.17,47.17
23837,-80.7,28.39
23838,-121.82,37.3
23840,-121.43,37.71
23841,-117.51,34.12
23842,-111.87,33.38
23845,-73.24,40.74
23847,-117.92,33.8
23848,-96.88,33.07
23850,-75.35,39.98
23852,-87.67,42.02
23854,-71.07,41.88
23856,-117.24,33.15
23858,-74.15,41.1
23861,-97.46,37.73
23863,-115.25,36.24
23866,-83.07,42.36
23867,-95.4,29.71
23868,-105.13,39.58
23869,-93.2,36.58
23870,-122.63,47.52
23871,-123.03,45.0
23874,-95.41,29.81
23875,-82.78,27.81
23876,-85.69,43.02
23878,-76.39,37.05
23881,-73.98,40.78
23882,-79.96,40.44
23883,-115.19,36.12
23884,-77.02,38.84
23885,-117.33,33.92
23886,-84.32,39.32
23890,-118.35,46.05
23891,-80.31,25.69
23893,-122.84,45.37
23894,-121.3,37.81
23897,-121.93,37.24
23898,-83.12,42.5
23900,-98.48,29.64
23904,-110.84,32.25
23905,-121.3,38.87
23911,-122.37,47.66
23916,-75.0,40.15
23917,-80.7,35.0
23918,-119.91,36.84
23919,-75.13,40.31
23922,-115.18,36.29
23924,-117.31,33.1
23927,-88.24,43.14
23930,-84.38,34.06
23933,-79.08,40.02
23939,-118.4,34.17
23941,-122.1,37.36
23942,-81.77,26.24
23944,-79.06,35.91
23945,-78.78,35.81
23947,-73.83,42.68
23949,-118.35,33.92
23952,-111.68,33.31
23954,-81.79,26.48
23957,-112.08,33.49
23958,-87.4,44.82
23960,-94.84,39.01
23962,-105.01,40.0
23963,-84.54,42.66
23965,-79.81,40.52
23967,-115.32,36.22
23968,-88.27,42.36
23970,-119.29,45.85
23971,-83.07,40.27
23973,-88.15,41.52
23975,-81.56,28.36
23976,-121.99,37.29
23977,-87.66,41.93
23978,-122.5,45.61
23979,-111.49,33.06
23980,-105.13,39.71
23981,-122.17,47.58
23982,-88.11,42.96
23983,-81.43,40.86
23985,-81.39,41.43
23986,-68.75,44.83
23990,-71.09,42.36
23992,-72.55,44.22
23994,-80.99,34.98
23998,-118.26,33.84
23999,-117.09,33.48
24001,-83.26,33.11
24002,-88.01,41.97
24003,-74.69,40.61
24005,-80.18,40.45
24006,-122.91,47.0
24009,-80.08,26.53
24010,-118.43,34.03
24014,-73.99,40.75
24015,-71.15,42.34
24016,-96.77,32.98
24019,-83.27,33.15
24020,-117.23,32.95
24023,-122.51,37.93
24025,-80.67,35.42
24026,-93.29,44.68
24027,-117.15,32.75
24029,-122.54,45.43
24032,-83.48,42.43
24035,-83.52,34.6
24036,-84.3,33.78
24037,-86.49,35.84
24040,-76.01,42.09
24042,-85.26,41.03
24043,-121.92,37.4
24044,-81.53,41.31
24046,-82.43,27.08
24047,-95.85,29.7
24050,-77.46,37.67
24053,-122.2,47.62
24056,-113.62,37.12
24059,-96.61,33.67
24060,-122.72,38.44
24062,-122.12,47.36
24063,-117.01,32.71
24064,-73.93,40.87
24065,-72.05,41.35
24066,-95.3,32.3
24068,-116.35,43.6
24069,-82.54,34.83
24071,-122.34,37.52
24072,-77.23,38.87
24073,-84.29,30.44
24076,-87.95,41.85
24077,-83.33,42.37
24078,-84.22,39.35
24079,-105.12,39.93
24081,-105.88,37.47
24083,-88.01,41.8
24085,-84.51,38.04
24087,-106.56,35.15
24090,-85.64,38.26
24093,-82.6,35.53
24094,-122.2,47.99
24095,-105.52,40.38
24096,-84.57,34.01
24097,-78.68,35.84
24098,-89.1,30.44
24099,-111.41,40.51
24103,-118.14,34.15
24105,-116.2,33.72
24107,-81.52,28.37
24109,-83.0,42.63
24110,-97.69,30.57
24114,-74.01,40.71
24116,-93.77,41.65
24119,-96.59,32.75
24126,-88.04,41.72
24131,-86.62,36.33
24132,-84.44,33.64
24133,-111.97,41.09
24134,-122.68,45.52
24135,-82.51,27.53
24140,-114.85,35.97
24142,-95.43,30.05
24143,-87.76,42.13
24145,-85.52,38.24
24146,-77.53,37.59
24147,-80.97,33.98
24149,-84.5,42.76
24151,-77.11,38.88
24154,-81.46,40.96
24156,-93.01,45.28
24157,-106.44,31.9
24158,-104.9,39.6
24159,-72.24,41.8
24160,-111.63,35.19
24162,-110.98,32.28
24163,-74.03,40.74
24164,-115.57,32.8
24165,-120.48,46.57
24166,-75.06,42.47
24171,-122.3,47.05
24172,-122.81,45.49
24173,-121.37,38.05
24176,-81.44,30.29
24177,-77.02,38.89
24178,-96.01,35.99
24179,-122.52,37.97
24180,-86.18,32.34
24181,-94.67,39.25
24186,-74.96,40.09
24190,-77.2,38.92
24191,-107.33,39.53
24193,-120.01,46.32
24194,-74.13,42.85
24195,-119.04,34.24
24196,-93.39,45.17
24199,-117.57,34.12
24200,-93.27,44.98
24201,-106.83,39.66
24202,-94.36,39.05
24203,-106.57,35.1
24207,-95.12,29.58
24208,-122.74,45.42
24209,-97.13,32.75
24210,-80.05,40.35
24211,-122.56,45.52
24214,-111.83,33.59
24216,-122.28,38.28
24218,-111.93,33.38
24220,-157.83,21.28
24221,-117.69,33.52
24222,-73.79,40.74
24225,-96.0,36.05
24226,-90.19,38.63
24227,-71.26,42.38
24229,-84.76,39.17
24230,-77.61,37.52
24233,-111.72,33.35
24234,-115.3,36.08
24239,-122.53,38.06
24240,-86.81,33.38
24243,-122.04,37.32
24245,-79.77,36.07
24246,-99.32,38.88
24248,-121.03,39.24
24250,-89.54,34.36
24253,-117.05,32.74
24255,-75.23,40.19
24256,-122.9,47.02
24257,-75.66,41.41
24260,-118.0,33.68
24261,-86.17,39.77
24262,-77.02,38.9
24263,-85.63,38.28
24267,-83.76,34.95
24268,-74.45,40.5
24271,-88.2,40.11
24273,-122.32,47.68
24275,-117.75,33.87
24276,-122.31,37.88
24277,-118.47,35.13
24278,-82.89,40.0
24279,-87.89,43.09
24281,-104.86,39.41
24282,-83.35,36.2
24283,-116.38,33.72
24284,-90.52,38.6
24285,-117.92,33.79
24286,-104.77,41.16
24287,-117.17,32.71
24288,-95.57,29.74
24289,-73.84,42.68
24290,-81.53,30.26
24292,-117.16,33.52
24294,-76.23,36.66
24295,-122.11,37.65
24297,-105.56,41.31
24300,-83.06,40.02
24303,-122.3,47.39
24304,-85.63,38.22
24306,-77.4,38.96
24313,-84.19,40.29
24316,-73.04,41.24
24317,-111.86,40.58
24318,-122.05,36.96
24319,-83.0,39.98
24321,-94.18,36.31
24322,-105.0,39.75
24329,-117.3,34.1
24330,-95.28,29.56
24331,-95.47,30.31
24332,-111.91,33.35
24333,-117.16,33.13
24334,-95.79,36.07
24337,-84.05,39.73
24338,-115.12,36.28
24339,-121.97,37.35
24341,-104.87,38.85
24343,-74.84,40.82
24344,-91.36,39.94
24346,-108.61,39.1
24347,-104.9,39.76
24353,-81.12,32.0
24357,-73.99,40.76
24358,-122.07,37.62
24360,-95.89,36.06
24361,-77.34,38.95
24362,-90.5,38.59
24363,-96.72,33.04
24364,-105.11,40.41
24365,-117.33,34.17
24366,-95.74,39.03
24368,-157.94,21.39
24373,-88.0,41.64
24376,-122.37,47.79
24379,-81.91,41.42
24383,-76.49,38.98
24384,-117.28,33.19
24385,-122.28,47.86
24388,-122.88,42.34
24389,-122.2,47.42
24390,-121.05,37.69
24393,-88.97,42.27
24394,-118.46,34.0
24396,-89.89,35.36
24399,-70.02,41.71
24400,-80.75,41.21
24401,-122.56,38.09
24402,-122.58,45.38
24403,-76.98,38.54
24407,-73.46,41.41
24408,-76.67,39.18
24411,-84.4,41.61
24413,-117.44,34.05
24417,-98.61,29.52
24418,-76.49,37.11
24419,-118.37,34.03
24420,-73.07,40.9
24423,-121.9,37.41
24424,-97.04,32.9
24426,-122.56,45.64
24428,-104.97,39.74
24429,-86.2,39.81
24430,-121.31,38.66
24432,-122.13,37.7
24433,-73.2,42.47
24434,-85.67,42.3
24435,-76.82,40.28
24438,-122.03,47.62
24439,-75.17,39.95
24440,-80.33,25.91
24441,-81.27,28.54
24443,-86.02,42.83
24447,-122.29,47.81
24448,-121.43,38.6
24451,-77.53,38.74
24454,-106.01,35.64
24457,-117.7,34.11
24458,-73.11,41.42
24460,-72.65,41.89
24463,-96.65,43.54
24466,-95.06,29.89
24468,-71.23,42.45
24469,-86.09,42.83
24473,-115.29,36.18
24476,-73.98,40.77
24478,-84.23,33.68
24479,-80.34,25.65
24480,-96.19,41.24
24482,-122.65,45.36
24483,-95.78,29.72
24484,-117.02,32.78
24485,-122.83,38.4
24486,-117.61,33.44
24487,-121.55,38.59
24489,-95.53,30.02
24492,-102.07,31.97
24494,-114.65,32.68
24495,-77.04,38.86
24496,-121.81,37.33
24498,-122.68,45.61
24499,-73.79,40.64
24501,-71.07,42.35
24502,-121.25,38.75
24504,-121.29,38.79
24505,-78.65,35.9
24508,-86.42,35.85
24511,-118.13,33.93
24513,-122.21,47.72
24514,-121.72,38.67
24515,-80.75,41.21
24516,-96.75,33.04
24518,-71.15,42.14
24519,-88.47,44.27
24520,-117.72,33.63
24523,-73.13,40.91
24524,-118.47,34.42
24525,-71.12,42.59
24527,-88.07,41.88
24529,-123.21,39.14
24536,-108.55,39.1
24537,-82.83,39.93
24539,-84.25,33.85
24540,-85.66,42.3
24541,-98.57,29.49
24542,-85.51,42.92
24544,-95.44,29.71
24545,-81.71,35.08
24546,-123.17,45.23
24547,-80.87,35.09
24548,-106.42,39.63
24549,-93.86,45.17
24550,-77.01,39.59
24553,-83.19,42.51
24557,-111.98,33.64
24559,-118.4,34.14
24560,-76.84,40.84
24562,-84.51,39.13
24563,-104.94,39.54
24564,-95.19,30.07
24565,-122.63,45.41
24566,-120.33,47.45
24569,-80.72,32.19
24571,-77.45,37.55
24573,-111.69,33.23
24574,-82.58,28.0
24575,-92.46,31.27
24580,-95.38,29.55
24582,-117.09,32.66
24583,-84.38,39.15
24584,-82.49,27.23
24589,-117.9,33.92
24593,-112.37,33.51
24596,-117.34,47.66
24597,-73.97,40.8
24598,-95.46,30.16
24599,-112.14,33.71
24600,-106.27,31.76
24601,-112.36,33.51
24602,-80.11,26.88
24604,-74.63,40.18
24606,-87.64,41.88
24607,-86.09,42.82
24608,-73.87,40.65
24609,-93.62,42.02
24611,-115.18,36.09
24616,-97.04,32.9
24617,-118.51,34.44
24619,-82.47,27.94
24620,-73.95,40.81
24621,-121.35,38.01
24622,-94.52,38.81
24623,-86.15,39.77
24624,-85.95,39.2
24625,-122.65,48.3
24628,-80.97,35.03
24629,-93.08,44.82
24631,-95.54,30.18
24633,-117.94,33.79
24634,-121.78,37.68
24636,-97.79,30.45
24638,-75.32,39.97
24639,-77.04,38.9
24643,-80.24,26.08
24644,-90.19,38.63
24646,-94.25,36.36
24648,-115.18,36.1
24650,-117.53,33.84
24653,-74.64,40.65
24654,-85.07,41.37
24656,-73.73,40.76
24659,-77.04,38.91
24660,-118.47,34.03
24661,-81.4,35.24
24663,-87.63,41.88
24666,-84.86,35.21
24668,-117.52,33.82
24670,-111.98,40.79
24672,-73.86,40.71
24675,-95.41,29.92
24676,-121.43,38.55
24677,-95.25,30.0
24678,-90.48,41.47
24679,-121.38,38.64
24680,-97.76,30.25
24682,-84.62,45.85
24683,-74.99,39.75
24685,-122.52,47.16
24687,-71.05,42.09
24689,-95.09,29.47
24690,-97.82,30.21
24692,-80.1,42.06
24695,-85.59,43.0
24696,-122.25,37.76
24698,-70.87,42.88
24700,-81.94,26.67
24702,-122.32,37.93
24704,-81.51,28.36
24708,-122.11,47.36
24709,-76.65,40.29
24711,-122.41,45.5
24713,-75.25,39.88
24714,-122.04,38.25
24716,-75.43,40.07
24723,-111.8,40.7
24726,-122.41,37.78
24727,-97.95,29.6
24728,-77.68,37.63
24729,-157.8,21.42
24730,-116.95,33.27
24733,-88.04,42.05
24735,-117.1,32.83
24736,-118.87,34.28
24738,-70.73,43.11
24739,-75.55,39.19
24740,-75.28,40.72
24741,-121.96,37.76
24743,-121.29,38.79
24747,-97.04,33.04
24752,-118.14,33.85
24753,-106.76,34.81
24757,-117.1,32.79
24758,-117.41,47.68
24759,-122.1,48.0
24761,-111.93,33.62
24767,-104.67,39.59
24768,-105.12,39.99
24769,-73.05,40.75
24772,-122.38,47.29
24773,-84.66,34.03
24774,-77.18,38.77
24777,-118.5,34.02
24781,-71.08,42.4
24782,-88.09,42.18
24783,-122.46,47.27
24784,-122.37,47.52
24785,-97.33,37.61
24788,-84.18,39.74
24792,-73.48,40.82
24793,-87.59,30.27
24794,-117.24,33.19
24795,-73.89,42.7
24797,-104.77,39.54
24798,-86.89,36.13
24799,-74.04,40.86
24800,-111.91,33.36
24804,-115.21,36.24
24805,-93.77,41.61
24806,-88.11,43.22
24807,-120.66,35.28
24811,-73.77,42.86
24812,-122.48,37.76
24813,-97.83,30.23
24814,-77.58,37.44
24815,-117.89,34.11
24817,-83.8,42.54
24818,-105.49,39.8
24821,-122.41,45.5
24822,-104.77,39.88
24823,-106.39,31.8
24824,-117.27,33.05
24829,-103.16,32.74
24833,-92.94,44.89
24835,-82.28,34.82
24837,-82.64,27.46
24840,-79.82,32.9
24842,-117.74,33.86
24846,-97.72,26.18
24847,-89.03,42.37
24850,-84.58,33.54
24851,-122.27,37.56
24852,-96.11,33.09
24855,-117.46,33.91
24856,-96.86,32.74
24857,-120.54,46.59
24858,-91.99,30.26
24864,-96.99,33.23
24865,-82.51,27.45
24870,-78.88,42.89
24872,-96.35,30.64
24873,-97.35,32.75
24876,-122.9,46.14
24877,-156.0,19.65
24879,-104.79,39.53
24881,-121.93,37.37
24882,-111.83,40.74
24884,-83.79,42.54
24885,-110.97,32.34
24890,-118.51,34.21
24892,-115.09,36.02
24894,-95.37,29.75
24895,-104.88,38.86
24896,-103.2,34.42
24898,-122.17,47.54
24900,-73.98,40.77
24904,-82.64,27.77
24906,-117.19,33.94
24908,-121.94,38.02
24909,-78.59,35.82
24910,-95.46,29.05
24915,-122.28,47.46
24916,-157.95,21.39
24918,-82.58,27.32
24919,-74.19,41.15
24920,-105.19,39.74
24922,-95.41,29.74
24923,-118.08,33.87
24925,-89.39,43.08
24927,-117.99,33.76
24928,-93.7,41.63
24931,-71.35,41.94
24934,-90.01,34.96
24935,-97.29,32.89
24941,-71.06,42.36
24942,-76.09,38.78
24943,-84.35,33.93
24945,-121.29,38.78
24947,-119.21,34.26
24948,-96.93,35.38
24954,-118.47,34.04
24960,-117.18,34.06
24962,-122.38,37.93
24963,-83.99,34.01
24964,-111.87,40.69
24965,-81.52,30.26
24966,-74.6,39.33
24967,-105.1,39.61
24974,-96.77,32.87
24976,-97.19,32.84
24977,-112.02,41.51
24978,-82.46,27.34
24980,-86.29,39.78
24981,-88.1,42.19
24984,-81.27,28.65
24985,-111.64,33.26
24986,-117.17,32.75
24987,-122.34,47.61
24991,-110.94,32.22
24994,-111.93,33.66
24996,-118.01,33.9
24997,-81.74,26.27
25001,-77.69,39.14
25004,-119.68,36.79
25007,-95.83,29.78
25008,-156.5,20.87
25009,-97.78,30.28
25012,-119.72,36.76
25014,-89.79,35.17
25015,-78.52,39.97
25016,-71.42,42.3
25018,-95.68,29.56
25019,-117.69,34.03
25021,-85.76,38.26
25023,-84.17,34.15
25026,-73.99,40.76
25028,-118.12,33.86
25029,-112.27,33.42
25030,-73.84,40.85
25031,-78.58,35.7
25034,-112.3,40.55
25036,-85.16,35.03
25037,-95.17,29.81
25038,-91.1,30.38
25044,-120.36,36.14
25047,-82.58,27.45
25052,-73.22,41.23
25054,-84.79,39.25
25056,-97.03,32.89
25057,-72.11,41.51
25058,-77.38,34.76
25060,-81.07,32.04
25062,-77.03,38.88
25064,-97.06,33.07
25066,-122.4,37.78
25067,-122.74,45.4
25068,-122.55,45.62
25069,-95.93,36.75
25070,-111.91,33.43
25072,-87.85,41.63
25074,-118.18,34.03
25076,-122.38,47.58
25080,-80.94,35.22
25082,-75.69,39.66
25083,-76.71,39.26
25084,-117.16,32.8
25085,-76.94,39.4
25088,-104.77,39.76
25089,-112.56,33.43
25090,-122.2,47.62
25092,-87.84,42.05
25093,-79.42,36.6
25095,-86.59,36.33
25096,-122.69,38.36
25097,-95.36,29.76
25098,-81.09,32.08
25099,-117.18,32.82
25101,-118.88,34.18
25102,-106.74,32.32
25104,-73.53,40.77
25105,-84.37,33.85
25106,-119.18,34.23
25107,-119.27,46.23
25110,-97.18,32.84
25111,-121.38,38.58
25113,-87.87,41.96
25114,-76.69,39.08
25116,-111.56,33.16
25118,-71.44,42.7
25119,-115.04,36.07
25125,-122.68,45.61
25126,-78.97,33.76
25128,-75.44,40.64
25131,-74.88,40.18
25132,-122.25,47.38
25134,-76.73,39.16
25136,-118.05,34.14
25139,-98.61,29.38
25141,-116.87,33.04
25142,-122.34,48.47
25143,-72.19,42.58
25144,-80.24,25.75
25145,-71.06,42.35
25146,-77.63,36.42
25149,-77.0,39.03
25150,-74.3,40.65
25151,-118.61,34.16
25152,-87.73,41.97
25153,-77.56,40.14
25154,-84.15,35.9
25156,-80.42,25.68
25157,-80.14,26.93
25159,-88.34,41.9
25161,-96.89,33.03
25164,-74.01,42.02
25165,-119.09,35.4
25167,-117.21,33.17
25170,-120.65,47.6
25173,-93.36,45.13
25177,-75.09,38.72
25179,-84.36,39.36
25180,-94.64,38.92
25181,-121.95,37.51
25183,-118.4,33.95
25184,-121.77,36.92
25186,-122.78,45.45
25189,-122.19,37.88
25190,-122.33,47.6
25191,-96.82,32.92
25192,-122.34,47.71
25194,-112.36,33.61
25195,-93.33,44.87
25196,-75.37,40.09
25197,-111.8,33.45
25198,-70.94,42.55
25199,-83.35,42.22
25200,-112.13,33.8
25201,-118.0,34.15
25203,-96.67,32.96
25208,-104.91,39.65
25209,-84.52,39.13
25211,-122.75,45.38
25213,-118.29,34.17
25214,-121.86,36.61
25215,-122.37,47.52
25217,-82.98,40.06
25218,-83.24,42.78
25220,-115.3,36.11
25222,-87.68,41.95
25223,-105.1,39.88
25224,-117.29,34.42
25227,-88.05,42.04
25228,-75.19,39.95
25231,-122.14,38.02
25233,-77.16,40.2
25235,-77.05,38.85
25236,-118.18,33.82
25240,-96.62,32.81
25243,-111.8,34.87
25244,-122.37,47.52
25247,-95.57,29.57
25248,-104.8,40.08
25252,-122.43,37.75
25253,-121.84,38.0
25254,-88.2,41.77
25255,-83.42,42.72
25257,-122.28,47.63
25260,-93.18,45.01
25261,-117.2,33.56
25263,-104.98,39.89
25266,-84.48,33.9
25267,-95.2,29.92
25268,-77.06,38.87
25271,-105.1,40.19
25272,-76.95,39.06
25273,-122.29,47.12
25274,-122.12,47.67
25275,-95.14,29.59
25276,-80.85,35.06
25277,-96.61,39.19
25281,-73.5,40.78
25283,-97.11,33.19
25284,-122.39,37.77
25286,-118.4,34.02
25289,-105.13,39.58
25290,-118.35,33.87
25292,-74.5,40.44
25294,-122.4,37.79
25297,-118.02,34.06
25300,-73.05,43.17
25302,-96.32,32.72
25305,-115.17,36.09
