,PostalCode,Population,Median_Income,PerUnder60
25070,20165,44030,1996689,0.93
25071,20166,16270,531636,0.95
25072,20169,37340,1754870,0.92
25073,20170,53700,1976334,0.93
25074,20171,65740,3234730,0.94
25075,20175,42120,2156889,0.93
25076,20176,67530,3245234,0.93
25077,20180,10490,452241,0.9
25078,20181,12090,508357,0.91
25079,20184,510,32805,0.88
25080,20186,17580,681403,0.88
25081,20187,24680,999164,0.91
25082,20190,21760,1416054,0.88
25083,20191,35450,1690574,0.9
25084,20194,15510,1123277,0.89
25085,20197,3330,320447,0.9
25086,20198,2270,163639,0.85
25087,22003,69970,2540732,0.9
25088,22015,56280,2185843,0.9
25089,22025,23670,816672,0.9
25090,22026,26190,619394,0.95
25091,22027,2960,217894,0.91
25092,22030,63240,2938224,0.91
25093,22031,39390,1820549,0.92
25094,22032,38020,1646212,0.89
25095,22033,47990,2181410,0.92
25096,22039,25100,1812562,0.88
25097,22041,31180,963484,0.9
25098,22042,39840,1513817,0.91
25099,22043,30180,1474751,0.91
25100,22044,15130,609480,0.9
25101,22046,23220,1429844,0.9
25102,22060,13320,264324,0.96
25103,22066,24160,3168938,0.89
25104,22079,45400,1631498,0.93
25105,22101,39650,5467017,0.87
25106,22102,30070,3954279,0.89
25107,22124,23650,1953149,0.89
25108,22134,6490,97996,0.99
25109,22150,34870,1068349,0.88
25110,22151,22520,763063,0.9
25111,22152,38930,1449867,0.91
25112,22153,42580,1676444,0.91
25113,22172,13140,303087,0.94
25114,22180,32580,2005388,0.91
25115,22181,19640,1415645,0.9
25116,22182,34800,2654273,0.9
25117,22191,92700,2159762,0.95
25118,22192,75220,2374141,0.92
25119,22193,109400,2586023,0.94
25120,22201,36160,3048259,0.93
25121,22202,22910,1632033,0.9
25122,22203,23880,1457803,0.91
25123,22204,59630,2099941,0.93
25124,22205,23430,1469504,0.9
25125,22206,22930,1181424,0.92
25126,22207,41940,4117880,0.9
25127,22209,12430,1079159,0.91
25128,22211,700,20545,1.0
25129,22213,4530,352318,0.91
25130,22301,16560,1277049,0.92
25131,22302,19990,1336615,0.9
25132,22303,17480,728529,0.91
25133,22304,53190,2270567,0.91
25134,22305,19450,814249,0.94
25135,22306,40010,1074260,0.93
25136,22307,12280,878431,0.86
25137,22308,18540,1202410,0.89
25138,22309,41260,1401861,0.91
25139,22310,36140,1512681,0.91
25140,22311,21160,676736,0.92
25141,22312,36100,1162029,0.92
25142,22314,36110,3421472,0.88
25143,22315,34820,1546754,0.91
25144,22401,27990,876745,0.92
25145,22405,42420,1247383,0.92
25146,22406,33180,1027856,0.9
25147,22407,75930,2029915,0.91
25148,22408,39260,1042346,0.93
25149,22427,3640,90743,0.87
25150,22432,750,18594,0.8
25151,22435,2660,50552,0.86
25152,22436,980,17217,0.9
25153,22437,630,15296,0.83
25154,22438,480,12430,0.88
25155,22443,9520,256980,0.86
25156,22448,1580,52757,0.89
25157,22454,1930,42979,0.87
25158,22460,1880,35805,0.86
25159,22469,2340,42928,0.88
25160,22473,4840,133810,0.8
25161,22476,380,6980,0.87
25162,22480,1190,74339,0.6
25163,22482,3220,113809,0.76
25164,22485,30680,866145,0.92
25165,22488,2080,35143,0.89
25166,22503,3710,105554,0.81
25167,22504,220,5659,0.77
25168,22508,17310,507970,0.86
25169,22511,1770,43089,0.83
25170,22514,2660,60772,0.87
25171,22520,6190,144478,0.85
25172,22534,3650,79148,0.92
25173,22535,810,23895,0.88
25174,22538,340,7917,0.85
25175,22539,2160,80768,0.71
25176,22542,2360,51970,0.9
25177,22546,21330,466058,0.92
25178,22551,24980,753362,0.91
25179,22553,20770,627508,0.92
25180,22554,80660,2329594,0.95
25181,22556,38140,1104533,0.94
25182,22560,7730,175010,0.87
25183,22567,3580,82495,0.89
25184,22572,6680,138747,0.88
25185,22576,1690,50608,0.82
25186,22578,2450,114089,0.76
25187,22580,5630,126501,0.9
25188,22601,31440,841656,0.89
25189,22602,37030,1065671,0.9
25190,22603,17580,516105,0.86
25191,22610,2350,71185,0.87
25192,22611,10780,385593,0.87
25193,22620,2710,114500,0.88
25194,22623,810,15834,0.91
25195,22624,3100,97307,0.88
25196,22625,4500,130664,0.88
25197,22627,880,38849,0.78
25198,22630,38420,1013854,0.89
25199,22637,2560,65334,0.89
25200,22639,730,56051,0.82
25201,22640,390,17275,0.87
25202,22641,300,7618,0.9
25203,22642,5510,162389,0.91
25204,22643,460,23505,0.83
25205,22644,2600,69041,0.87
25206,22645,5030,147506,0.89
25207,22650,1060,22621,0.88
25208,22652,1630,44158,0.83
25209,22654,890,24710,0.87
25210,22655,27610,694286,0.91
25211,22656,6550,185995,0.92
25212,22657,13810,310293,0.9
25213,22660,2030,45263,0.89
25214,22663,2040,55995,0.86
25215,22664,10720,248078,0.87
25216,22701,45070,1049203,0.91
25217,22709,1190,28037,0.9
25218,22712,13250,305118,0.94
25219,22713,1710,50954,0.88
25220,22714,1290,32821,0.9
25221,22715,1350,35343,0.85
25222,22716,880,30073,0.83
25223,22718,880,19242,0.9
25224,22719,340,9929,0.82
25225,22720,1110,35610,0.89
25226,22724,2970,109697,0.88
25227,22726,980,22028,0.91
25228,22727,6320,172027,0.87
25229,22728,3740,117921,0.89
25230,22731,270,5713,0.85
25231,22732,370,8812,0.86
25232,22733,1560,49994,0.87
25233,22734,4230,96859,0.93
25234,22735,2570,63252,0.88
25235,22736,740,19287,0.92
25236,22737,4090,109607,0.9
25237,22738,1220,29719,0.89
25238,22740,1340,57765,0.79
25239,22741,270,6222,0.89
25240,22742,2020,62339,0.89
25241,22747,1200,61078,0.77
25242,22749,370,16210,0.84
25243,22801,36990,992450,0.9
25244,22802,31840,612653,0.91
25245,22810,1080,41047,0.76
25246,22811,550,10239,0.87
25247,22812,9570,263627,0.86
25248,22815,10940,250353,0.9
25249,22820,220,3926,0.86
25250,22821,7080,146982,0.9
25251,22824,7120,165479,0.87
25252,22827,12420,257903,0.89
25253,22830,1930,34463,0.9
25254,22831,910,18581,0.88
25255,22832,1280,33164,0.85
25256,22834,1590,39847,0.89
25257,22835,12510,272606,0.87
25258,22840,5500,161530,0.87
25259,22841,3390,104958,0.88
25260,22842,5830,126488,0.89
25261,22843,2810,54233,0.89
25262,22844,4970,123017,0.86
25263,22846,2970,89463,0.91
25264,22847,1180,25210,0.87
25265,22849,5490,106197,0.89
25266,22850,1150,25162,0.9
25267,22851,6530,118136,0.91
25268,22853,5170,100746,0.89
25269,22901,42150,2165337,0.87
25270,22902,24770,1694536,0.9
25271,22903,32760,1817588,0.9
25272,22911,23110,947917,0.88
25273,22920,4560,159886,0.84
25274,22922,2160,38744,0.89
25275,22923,6950,210685,0.9
25276,22931,440,12754,0.82
25277,22932,12410,492839,0.9
25278,22935,1240,24732,0.88
25279,22936,6680,336062,0.84
25280,22937,1500,32498,0.89
25281,22938,1410,37938,0.84
25282,22939,7280,201151,0.88
25283,22940,1440,92791,0.83
25284,22942,10740,289720,0.88
25285,22943,720,53296,0.86
25286,22946,340,6443,0.91
25287,22947,5980,417492,0.81
25288,22948,300,7191,0.87
25289,22949,1560,44178,0.84
25290,22952,2300,54697,0.86
25291,22958,2040,113434,0.69
25292,22959,1960,79798,0.84
25293,22960,12290,283207,0.89
25294,22963,19370,546459,0.86
25295,22964,290,7292,0.86
25296,22967,2440,65560,0.84
25297,22968,13240,331022,0.9
25298,22969,1500,31146,0.87
25299,22971,1830,39738,0.86
25300,22972,490,22710,0.86
25301,22973,7140,171950,0.87
25302,22974,5370,158185,0.88
25303,22980,37670,866781,0.88
25304,23002,12570,295209,0.88
25305,23004,950,15198,0.88
25306,23005,19770,655004,0.88
25307,23009,8930,218064,0.91
25308,23011,1180,39086,0.84
25309,23015,5420,158099,0.89
25310,23022,800,13689,0.86
25311,23023,420,8263,0.9
25312,23024,9960,282789,0.88
25313,23025,320,12185,0.84
25314,23027,1540,32124,0.89
25315,23030,5100,147948,0.85
25316,23032,300,6448,0.87
25317,23035,1550,43799,0.84
25318,23038,2000,45037,0.88
25319,23039,1300,77285,0.84
25320,23040,5300,92407,0.9
25321,23043,1720,59717,0.77
25322,23047,2500,93202,0.84
25323,23050,880,23180,0.85
25324,23055,1240,25080,0.88
25325,23056,410,11290,0.85
25326,23059,51310,2300373,0.92
25327,23060,47530,1484053,0.9
25328,23061,24130,634572,0.88
25329,23062,2980,88872,0.83
25330,23063,5820,173157,0.89
25331,23065,1830,50037,0.87
25332,23068,270,8261,0.74
25333,23069,3760,118444,0.86
25334,23070,430,16683,0.74
25335,23071,1790,62711,0.8
25336,23072,13080,325501,0.88
25337,23075,12070,187331,0.92
25338,23076,860,20695,0.84
25339,23079,330,7007,0.82
25340,23083,2420,48044,0.9
25341,23084,2160,55624,0.88
25342,23085,410,11611,0.83
25343,23086,3930,91893,0.9
25344,23089,6080,186602,0.86
25345,23091,330,7203,0.88
25346,23092,590,18525,0.85
25347,23093,15990,368040,0.89
25348,23102,3590,138256,0.87
25349,23103,7130,699416,0.81
25350,23106,1440,34728,0.9
25351,23109,2350,73336,0.81
25352,23110,720,20759,0.85
25353,23111,45890,1360099,0.88
25354,23112,68450,2152380,0.91
25355,23113,34250,2063239,0.87
25356,23114,26490,888479,0.9
25357,23116,41750,1517185,0.9
25358,23117,11250,349045,0.86
25359,23119,300,10617,0.73
25360,23120,19290,699400,0.94
25361,23123,1880,31643,0.89
25362,23124,6040,181579,0.89
25363,23126,560,10686,0.88
25364,23128,1200,43665,0.82
25365,23129,560,36569,0.84
25366,23138,980,31471,0.8
25367,23139,33080,1071228,0.89
25368,23140,7090,225955,0.87
25369,23141,10870,639953,0.9
25370,23146,3810,167861,0.86
25371,23148,1790,37313,0.88
25372,23149,2970,63376,0.86
25373,23150,14530,340140,0.88
25374,23153,1970,66948,0.89
25375,23156,1820,39352,0.87
25376,23163,250,6734,0.8
25377,23168,10910,324839,0.91
25378,23169,1160,28647,0.82
25379,23175,2060,63675,0.79
25380,23176,720,17980,0.86
25381,23177,740,19690,0.85
25382,23180,460,8431,0.91
25383,23181,6860,165713,0.9
25384,23185,51930,2134345,0.85
25385,23188,53170,2015630,0.83
25386,23192,8260,298778,0.88
25387,23219,3230,615496,0.94
25388,23220,22210,1062136,0.91
25389,23221,14610,1223056,0.89
25390,23222,27230,451201,0.91
25391,23223,54490,1061515,0.92
25392,23224,40560,521649,0.94
25393,23225,42120,1151437,0.9
25394,23226,19450,1570970,0.88
25395,23227,26510,821993,0.85
25396,23228,39180,832654,0.9
25397,23229,42250,2140945,0.89
25398,23230,7630,333053,0.89
25399,23231,43050,999993,0.9
25400,23233,40370,1740646,0.9
25401,23234,52770,837332,0.92
25402,23235,39260,1296256,0.86
25403,23236,33790,977896,0.87
25404,23237,29340,548119,0.92
25405,23238,30130,1492760,0.85
25406,23294,20030,447336,0.92
25407,23301,2020,40745,0.88
25408,23303,970,20404,0.86
25409,23306,1240,28714,0.85
25410,23307,610,7955,0.9
25411,23308,1810,28154,0.9
25412,23310,3730,114317,0.83
25413,23314,11480,361406,0.9
25414,23315,1680,42552,0.88
25415,23320,68930,1890901,0.9
25416,23321,46960,1195449,0.91
25417,23322,82200,2643348,0.91
25418,23323,53320,1170624,0.93
25419,23324,28420,370433,0.94
25420,23325,20370,414638,0.9
25421,23336,3430,99132,0.79
25422,23337,460,9981,0.87
25423,23350,3600,60841,0.88
25424,23354,540,18429,0.85
25425,23356,1580,43353,0.8
25426,23357,900,9509,0.93
25427,23359,610,8526,0.92
25428,23395,750,14629,0.83
25429,23405,960,32349,0.78
25430,23410,2290,40603,0.88
25431,23415,1860,31329,0.92
25432,23416,540,7878,0.89
25433,23417,3650,104544,0.81
25434,23418,1870,32993,0.89
25435,23420,2350,34224,0.91
25436,23421,4490,70940,0.9
25437,23430,21750,673794,0.88
25438,23432,1870,69329,0.87
25439,23433,1520,89374,0.8
25440,23434,59370,1273111,0.92
25441,23435,39210,1216923,0.92
25442,23436,1160,59429,0.85
25443,23437,5050,126577,0.88
25444,23438,2190,52414,0.89
25445,23442,1120,19573,0.89
25446,23451,46840,2831820,0.86
25447,23452,68370,1974486,0.9
25448,23453,44040,888040,0.94
25449,23454,68820,2386606,0.9
25450,23455,55450,1948042,0.88
25451,23456,74620,2343443,0.91
25452,23457,5520,189623,0.88
25453,23462,75010,1611808,0.92
25454,23464,89560,2208434,0.9
25455,23487,7480,176277,0.89
25456,23502,22630,436666,0.9
25457,23503,32530,667621,0.91
25458,23504,22660,281983,0.94
25459,23505,29190,769534,0.92
25460,23507,5780,343053,0.87
25461,23508,15060,499266,0.92
25462,23509,14710,347027,0.91
25463,23510,7190,360974,0.89
25464,23511,2270,39435,1.0
25465,23513,33680,514794,0.92
25466,23517,4830,176440,0.89
25467,23518,33880,838691,0.9
25468,23523,8620,86612,0.95
25469,23601,29120,693646,0.9
25470,23602,47780,1112543,0.9
25471,23603,4260,82382,0.93
25472,23604,4990,59374,0.99
25473,23605,14960,235358,0.92
25474,23606,30380,937624,0.89
25475,23607,22830,266475,0.93
25476,23608,52440,927813,0.93
25477,23651,500,23339,0.68
25478,23661,15000,291120,0.89
25479,23662,15430,535637,0.88
25480,23663,14780,236932,0.91
25481,23664,11560,328165,0.87
25482,23665,7790,96280,1.0
25483,23666,58910,1276681,0.9
25484,23669,43150,966815,0.89
25485,23690,4380,88390,0.92
25486,23691,250,3733,1.0
25487,23692,24030,834592,0.87
25488,23693,30590,1046599,0.9
25489,23696,4740,172702,0.87
25490,23701,26710,511611,0.88
25491,23702,13030,173658,0.94
25492,23703,31340,720953,0.9
25493,23704,18960,300473,0.92
25494,23707,15940,284724,0.92
25495,23801,7890,93114,0.99
25496,23803,42900,706080,0.91
25497,23805,21680,474401,0.88
25498,23821,1740,29205,0.87
25499,23824,7660,141172,0.89
25500,23827,1460,23702,0.89
25501,23828,480,7637,0.88
25502,23829,1370,29726,0.87
25503,23830,1980,53696,0.88
25504,23831,44880,1130032,0.9
25505,23832,48080,1342009,0.91
25506,23833,2510,65327,0.88
25507,23834,30740,682789,0.89
25508,23836,17670,540257,0.92
25509,23837,4600,113097,0.88
25510,23838,21320,861524,0.88
25511,23839,1030,20543,0.9
25512,23840,1990,42503,0.89
25513,23841,4200,93545,0.88
25514,23842,8430,225302,0.89
25515,23843,610,13095,0.85
25516,23844,690,12171,0.9
25517,23845,460,14899,0.85
25518,23846,950,23019,0.87
25519,23847,13730,215396,0.9
25520,23850,1110,23732,0.86
25521,23851,15080,284451,0.89
25522,23856,1150,17558,0.89
25523,23857,570,16882,0.77
25524,23860,32180,578158,0.9
25525,23866,2510,58138,0.88
25526,23867,2610,43800,0.9
25527,23868,5100,80376,0.89
25528,23872,2630,53381,0.89
25529,23874,1150,22786,0.87
25530,23875,14400,320468,0.9
25531,23876,480,11729,0.88
25532,23878,1440,31233,0.89
25533,23879,730,13510,0.88
25534,23881,1810,44976,0.86
25535,23882,2400,47468,0.86
25536,23883,2520,64935,0.85
25537,23885,3350,92520,0.87
25538,23887,430,13322,0.79
25539,23888,2480,48436,0.88
25540,23889,650,11025,0.86
25541,23890,4180,77097,0.89
25542,23893,460,6907,0.91
25543,23894,800,16934,0.91
25544,23897,570,13352,0.84
25545,23898,2590,66105,0.87
25546,23901,13570,295327,0.88
25547,23915,850,14004,0.89
25548,23917,2890,65170,0.85
25549,23919,2560,73720,0.8
25550,23920,3480,55430,0.9
25551,23921,2300,44336,0.87
25552,23922,2240,43651,0.87
25553,23923,2530,41577,0.88
25554,23924,5890,94942,0.87
25555,23927,4470,123379,0.79
25556,23930,5930,109256,0.88
25557,23934,820,11540,0.93
25558,23936,6470,122717,0.89
25559,23937,1820,29204,0.89
25560,23938,520,8924,0.85
25561,23942,1140,21506,0.88
25562,23944,4340,79377,0.88
25563,23947,4420,82226,0.87
25564,23950,4050,56959,0.9
25565,23954,2380,33074,0.91
25566,23958,3460,58520,0.88
25567,23959,1210,21548,0.88
25568,23960,2140,36646,0.9
25569,23962,690,11535,0.88
25570,23963,570,9425,0.91
25571,23964,1100,19733,0.87
25572,23966,2610,49388,0.88
25573,23967,950,15474,0.88
25574,23968,800,15354,0.86
25575,23970,8900,180618,0.88
25576,23974,4010,68947,0.88
25577,24011,650,35250,0.91
25578,24012,32000,597549,0.9
25579,24013,7760,84226,0.94
25580,24014,18330,738616,0.86
25581,24015,16850,471644,0.88
25582,24016,8150,140451,0.93
25583,24017,25980,335003,0.91
25584,24018,46420,1774117,0.86
25585,24019,32730,855310,0.87
25586,24053,2280,36659,0.89
25587,24054,7100,102237,0.91
25588,24055,12240,190064,0.9
25589,24059,1070,40666,0.85
25590,24060,32290,1214239,0.89
25591,24064,5870,155069,0.87
25592,24065,7020,174513,0.87
25593,24066,5380,135207,0.87
25594,24067,2550,50396,0.89
25595,24069,1930,29866,0.9
25596,24070,1560,41856,0.86
25597,24072,1550,32072,0.9
25598,24073,34520,841472,0.9
25599,24076,1060,16189,0.87
25600,24077,1180,31610,0.86
25601,24078,7700,127855,0.9
25602,24079,1800,37659,0.86
25603,24082,470,8462,0.87
25604,24083,4790,191503,0.83
25605,24084,10780,247732,0.86
25606,24085,2230,52196,0.87
25607,24087,3950,72871,0.9
25608,24088,4000,68106,0.88
25609,24089,2590,38257,0.89
25610,24090,5110,155964,0.86
25611,24091,7950,177621,0.87
25612,24092,3200,60041,0.88
25613,24095,4720,119932,0.87
25614,24101,7040,187785,0.85
25615,24102,1550,26252,0.88
25616,24104,3720,116518,0.81
25617,24105,500,8560,0.9
25618,24112,31100,634411,0.88
25619,24120,1920,37505,0.84
25620,24121,11380,424690,0.8
25621,24122,1810,37341,0.87
25622,24124,4690,82732,0.89
25623,24127,4440,89529,0.87
25624,24128,1950,52891,0.85
25625,24133,2550,41474,0.89
25626,24134,6220,129732,0.89
25627,24136,3590,76073,0.88
25628,24137,2570,80555,0.82
25629,24138,1680,35099,0.87
25630,24139,630,12787,0.84
25631,24141,17620,456027,0.89
25632,24147,960,17911,0.89
25633,24148,8020,156237,0.88
25634,24149,4240,107447,0.89
25635,24150,640,12392,0.88
25636,24151,20840,406932,0.89
25637,24153,41210,1152899,0.86
25638,24161,320,5945,0.84
25639,24162,2340,51877,0.9
25640,24165,1850,30504,0.89
25641,24167,370,6261,0.92
25642,24168,780,12390,0.87
25643,24171,7870,156711,0.86
25644,24174,2500,48383,0.88
25645,24175,9530,265371,0.86
25646,24176,1490,57982,0.77
25647,24179,21120,469771,0.87
25648,24184,5200,133783,0.86
25649,24185,900,15928,0.86
25650,24201,15550,263329,0.88
25651,24202,13060,319048,0.88
25652,24210,15590,373359,0.88
25653,24211,10230,300458,0.85
25654,24216,2240,27783,0.92
25655,24219,9330,163247,0.9
25656,24220,690,9765,0.93
25657,24221,640,9535,0.88
25658,24224,5200,86271,0.9
25659,24225,1470,22155,0.88
25660,24226,1320,17242,0.93
25661,24228,6090,104055,0.9
25662,24230,7660,116660,0.91
25663,24236,2890,49532,0.88
25664,24237,840,9844,0.92
25665,24243,2180,30407,0.91
25666,24244,4590,72832,0.9
25667,24245,910,13378,0.9
25668,24248,2110,33278,0.89
25669,24250,1000,15785,0.88
25670,24251,8620,171129,0.88
25671,24256,2660,40244,0.91
25672,24258,1340,25438,0.87
25673,24260,4970,75634,0.92
25674,24263,5950,97753,0.9
25675,24265,550,7399,0.93
25676,24266,9500,191576,0.89
25677,24270,480,8177,0.88
25678,24271,2590,42435,0.88
25679,24272,450,5829,0.91
25680,24273,5810,95081,0.91
25681,24277,4550,67373,0.9
25682,24279,3970,61165,0.9
25683,24280,1050,27546,0.87
25684,24281,2000,28158,0.9
25685,24282,510,3587,0.96
25686,24283,2350,37506,0.89
25687,24290,1470,26561,0.86
25688,24292,330,5230,0.88
25689,24293,9810,195638,0.9
25690,24301,13350,261196,0.89
25691,24311,1800,28393,0.9
25692,24312,2250,37684,0.9
25693,24313,1010,16117,0.93
25694,24314,1290,26655,0.87
25695,24315,3140,67878,0.87
25696,24317,3510,54094,0.91
25697,24318,600,12199,0.87
25698,24319,7220,133312,0.89
25699,24323,770,13263,0.9
25700,24324,2250,54292,0.85
25701,24325,890,18369,0.83
25702,24326,1010,20926,0.82
25703,24328,1850,42228,0.8
25704,24330,3060,47296,0.89
25705,24333,18270,310975,0.89
25706,24340,5540,104487,0.89
25707,24343,9440,183783,0.87
25708,24347,1840,39684,0.89
25709,24348,4120,67069,0.88
25710,24350,1270,20601,0.91
25711,24351,520,8939,0.88
25712,24352,940,18463,0.85
25713,24354,14090,264945,0.88
25714,24360,6170,110662,0.9
25715,24361,4880,89267,0.9
25716,24363,1130,23402,0.81
25717,24366,960,18240,0.88
25718,24368,5470,99817,0.9
25719,24370,5640,89303,0.9
25720,24374,750,11422,0.89
25721,24375,1430,24122,0.88
25722,24378,880,16176,0.83
25723,24380,2810,55047,0.88
25724,24381,4020,74067,0.88
25725,24382,14720,319031,0.88
25726,24401,40090,1003703,0.86
25727,24413,230,5556,0.78
25728,24416,8980,151695,0.89
25729,24421,4100,98557,0.87
25730,24422,6020,118545,0.87
25731,24426,15110,314346,0.87
25732,24430,1710,26253,0.91
25733,24431,3040,60252,0.9
25734,24432,350,7075,0.8
25735,24435,1980,61228,0.84
25736,24437,1100,29454,0.85
25737,24439,1150,17543,0.89
25738,24440,3030,58466,0.9
25739,24441,7200,150606,0.9
25740,24445,2670,61783,0.85
25741,24450,15490,495834,0.84
25742,24458,320,8061,0.78
25743,24459,830,25118,0.82
25744,24460,1530,38224,0.84
25745,24465,1250,31236,0.79
25746,24467,2480,73283,0.85
25747,24471,1770,45662,0.88
25748,24472,2490,57150,0.86
25749,24473,930,25207,0.8
25750,24476,430,10795,0.86
25751,24477,13230,313821,0.87
25752,24479,1680,44648,0.84
25753,24482,5140,119855,0.87
25754,24483,590,14107,0.83
25755,24484,830,19614,0.84
25756,24485,430,8450,0.84
25757,24486,4730,103115,0.9
25758,24487,280,6231,0.86
25759,24501,26420,382213,0.92
25760,24502,41720,920414,0.89
25761,24503,22690,938330,0.85
25762,24504,9650,184675,0.91
25763,24517,6010,117385,0.89
25764,24520,2580,48932,0.89
25765,24521,10820,239526,0.87
25766,24522,11610,233859,0.89
25767,24523,20410,441521,0.86
25768,24526,1660,35559,0.88
25769,24527,3310,59030,0.89
25770,24528,3320,57870,0.88
25771,24529,1640,33711,0.85
25772,24530,1090,19422,0.87
25773,24531,8420,184764,0.87
25774,24534,1690,28169,0.88
25775,24536,320,6758,0.88
