ZIPCODE,POPULATION,MEDIAN_INCOME,PER_UNDER_60
62877,540,13602,0.888888889
62878,460,6940,0.913043478
62880,790,19288,0.873417722
62881,12670,269214,0.886345699
62882,2610,37946,0.900383142
62883,750,17213,0.88
62884,3110,61680,0.881028939
62885,910,15617,0.89010989
62886,340,6351,0.852941176
62887,350,7370,0.885714286
62888,2130,46447,0.873239437
62889,970,20548,0.87628866
62890,2930,57677,0.890784983
62892,330,6654,0.878787879
62893,1100,25934,0.863636364
62894,1180,24496,0.881355932
62895,2200,42435,0.886363636
62896,12040,230049,0.891196013
62897,510,9674,0.882352941
62898,2470,54377,0.898785425
62899,2020,38481,0.881188119
62901,17150,378627,0.901457726
62902,5010,158743,0.860279441
62903,2690,81802,0.881040892
62905,710,15450,0.85915493
62906,7440,159747,0.86827957
62907,2520,55666,0.880952381
62908,580,12292,0.879310345
62910,2620,43492,0.896946565
62912,1320,25231,0.871212121
62914,2110,26816,0.886255924
62916,1190,26289,0.882352941
62917,2600,47953,0.892307692
62918,12080,313504,0.899834437
62919,850,16094,0.847058824
62920,3360,75983,0.860119048
62922,3150,73727,0.86984127
62923,530,9867,0.867924528
62924,2930,56685,0.890784983
62926,2350,41627,0.889361702
62930,6200,118083,0.888709677
62931,1450,28770,0.848275862
62932,1670,29777,0.892215569
62933,1280,28767,0.8515625
62934,910,20098,0.868131868
62935,2130,43847,0.882629108
62938,2500,50251,0.848
62939,3680,83015,0.866847826
62940,390,8834,0.897435897
62941,850,15238,0.894117647
62942,570,9551,0.877192982
62943,710,14642,0.873239437
62946,13140,275063,0.887366819
62947,500,11062,0.82
62948,13480,275929,0.894658754
62951,5640,104565,0.895390071
62952,3570,70637,0.899159664
62954,480,9468,0.833333333
62956,910,16974,0.89010989
62957,830,11642,0.891566265
62958,2430,77350,0.843621399
62959,29630,730638,0.879514006
62960,11700,233198,0.877777778
62963,570,6312,0.912280702
62964,1290,20255,0.88372093
62966,15350,352252,0.870358306
62967,290,5685,0.827586207
62969,560,9351,0.875
62970,580,11348,0.844827586
62972,1440,31771,0.881944444
62974,1630,35310,0.901840491
62975,300,7007,0.833333333
62976,410,7301,0.853658537
62977,710,16084,0.873239437
62979,1280,30823,0.8515625
62982,1010,16370,0.881188119
62983,1520,28762,0.894736842
62984,1680,33312,0.892857143
62985,940,19893,0.840425532
62987,1310,25756,0.893129771
62988,1370,23467,0.861313869
62990,990,17522,0.878787879
62992,880,15460,0.897727273
62994,750,17364,0.893333333
62995,4230,84821,0.874704492
62996,600,11935,0.85
62998,380,7207,0.868421053
62999,1670,24845,0.898203593
99999,83570,2931148,0.859518966
0,7850480,196850595,0.896891655
46001,12420,250806,0.873590982
46011,20170,486088,0.861675756
46012,20130,436997,0.843517139
46013,20270,372750,0.857918106
46016,18110,186571,0.933738266
46017,6640,138780,0.853915663
46030,3770,92850,0.896551724
46031,2620,90233,0.870229008
46032,61300,4322757,0.901631321
46033,52100,2834969,0.901535509
46034,9020,298672,0.88248337
46035,1530,29833,0.901960784
46036,12400,231078,0.875806452
46037,62090,2448624,0.929296183
46038,54440,1707685,0.925422483
46039,870,17799,0.873563218
46040,20490,767360,0.936066374
46041,29560,528059,0.905277402
46044,3510,76658,0.874643875
46048,2490,38662,0.935742972
46049,930,20733,0.870967742
46050,2050,47744,0.887804878
46051,3480,79241,0.887931034
46052,26590,676004,0.888679955
46055,19620,699572,0.928134557
46056,2970,66592,0.885521886
46057,1260,29599,0.896825397
46058,2590,59930,0.88030888
46060,54500,1502810,0.924770642
46062,49280,1828501,0.912337662
46064,17920,513521,0.899553571
46065,4360,97339,0.894495413
46068,3390,85191,0.87020649
46069,8560,222716,0.894859813
46070,2560,54572,0.875
46071,4050,99381,0.886419753
46072,10470,263319,0.862464183
46074,55140,2092959,0.938701487
46075,8920,282313,0.938340807
46076,1870,43743,0.882352941
46077,46150,2707088,0.927843987
46104,1110,21865,0.873873874
46105,2180,49406,0.885321101
46106,10880,422991,0.919117647
46107,14660,276845,0.900409277
46110,570,16030,0.859649123
46112,52690,1547151,0.911937749
46113,19770,406451,0.930703085
46115,2340,53838,0.893162393
46117,800,20082,0.875
46118,6000,150820,0.876666667
46120,7080,148828,0.889830508
46121,6370,166827,0.891679749
46122,20400,555342,0.896568627
46123,51210,1477344,0.909783245
46124,9360,181747,0.909188034
46126,5810,140432,0.881239243
46127,400,8768,0.85
46128,2520,58418,0.896825397
46130,3070,82491,0.882736156
46131,37960,889453,0.894889357
46133,960,18203,0.875
46135,18980,407901,0.880400421
46140,48990,1324529,0.881812615
46142,39540,1088411,0.887961558
46143,76060,2206680,0.912043124
46146,260,3876,0.923076923
46147,3550,84665,0.890140845
46148,5630,126133,0.875666075
46149,2440,69300,0.901639344
46150,920,20929,0.880434783
46151,38020,909003,0.884797475
46156,1760,34601,0.897727273
46157,4990,118196,0.907815631
46158,29210,755316,0.882574461
46160,7500,174406,0.878666667
46161,2960,72508,0.881756757
46162,710,19348,0.901408451
46163,17500,559554,0.882857143
46164,5200,138228,0.873076923
46165,1760,50712,0.869318182
46166,2700,48861,0.9
46167,9190,274560,0.896626768
46168,43100,1131291,0.896055684
46171,1930,43724,0.865284974
46172,2720,57503,0.882352941
46173,11940,243092,0.88358459
46175,670,12350,0.865671642
46176,33310,720844,0.893125188
46180,1230,29350,0.861788618
46181,6600,184202,0.895454545
46182,2210,51419,0.873303167
46184,16080,335144,0.915422886
46186,2060,52523,0.878640777
46201,33490,444798,0.946252613
46202,14970,730297,0.930527722
46203,42640,712858,0.936679174
46204,5720,623180,0.921328671
46205,30060,832636,0.927478377
46208,21860,594424,0.916285453
46214,29210,534432,0.911674084
46216,2440,77902,0.827868852
46217,43900,1007033,0.914806378
46218,33410,323472,0.926070039
46219,39970,745204,0.903427571
46220,39650,1914811,0.888020177
46221,32630,527807,0.932270916
46222,41250,423771,0.95030303
46224,44550,634367,0.94006734
46225,6690,106257,0.937219731
46226,51940,803648,0.918944936
46227,68580,1152438,0.918780986
46228,18920,548456,0.889006342
46229,36710,572596,0.925088532
46231,13920,258229,0.924568966
46234,33950,833763,0.911045655
46235,42390,518677,0.953526775
46236,34240,1290260,0.896320093
46237,52970,1309297,0.906362092
46239,41730,924063,0.929547088
46240,22370,1439977,0.85113992
46241,39550,484393,0.943362832
46250,21370,859368,0.893308376
46254,48680,819336,0.937140509
46256,27320,1200026,0.870058565
46259,18100,585257,0.912707182
46260,39250,1456047,0.892229299
46268,31290,676032,0.904122723
46278,11270,660434,0.887311446
46280,8830,375934,0.878822197
46290,220,33197,0.636363636
46303,20220,524294,0.897131553
46304,32000,1062927,0.8828125
46307,83550,2602721,0.886654698
46310,17470,383788,0.886090441
46311,27480,1012836,0.872270742
46312,28300,321724,0.926501767
46319,20820,482718,0.888568684
46320,14440,150606,0.94598338
46321,29850,1161588,0.86599665
46322,27900,764613,0.860215054
46323,25720,417367,0.916407465
46324,26010,413145,0.918492887
46327,13090,157736,0.938120703
46340,1470,35940,0.884353741
46341,12740,342382,0.886185243
46342,38470,863009,0.886664934
46347,5980,149733,0.889632107
46348,1310,31755,0.885496183
46349,3850,93280,0.890909091
46350,51510,1237915,0.882741215
46356,22690,612299,0.892904363
46360,46990,1012297,0.879974463
46365,1310,30357,0.877862595
46366,6820,126730,0.887096774
46368,47570,1089102,0.89720412
46371,4490,107396,0.89532294
46373,22340,885363,0.877350045
46374,1220,25750,0.852459016
46375,28930,1061427,0.850328379
46381,230,5495,0.826086957
46382,2650,69125,0.886792453
46383,45600,1401053,0.881798246
46385,52490,1819840,0.886073538
46390,3370,84237,0.87537092
46391,7490,200021,0.887850467
46392,9660,223103,0.897515528
46394,13170,270261,0.893697798
46402,5160,45552,0.924418605
46403,12200,222736,0.872131148
46404,16480,202769,0.884708738
46405,13530,194070,0.914264597
46406,9370,100227,0.91248666
46407,10150,98270,0.907389163
46408,15910,216070,0.896920176
46409,7680,78542,0.912760417
46410,44780,903410,0.895265744
46501,4720,80992,0.913135593
46504,4150,82544,0.901204819
46506,12720,300162,0.897798742
46507,11660,532771,0.897941681
46510,3930,87563,0.888040712
46511,4590,119694,0.8583878
46514,50530,1260970,0.89649713
46516,41800,712384,0.934688995
46517,30140,562619,0.925680159
46524,2860,51099,0.93006993
46526,42260,881964,0.905111216
46528,36310,752777,0.934453319
46530,41560,1823245,0.898219442
46531,1790,33075,0.899441341
46532,1980,37035,0.878787879
46534,12430,237027,0.887369268
46536,3860,94083,0.870466321
46538,4940,170484,0.858299595
46539,2750,53621,0.901818182
46540,16540,450543,0.925634825
46542,5720,126682,0.907342657
46543,5650,108774,0.957522124
46544,36000,775117,0.895833333
46545,28050,663784,0.881996435
46550,16630,406390,0.918821407
46552,7960,192683,0.886934673
46553,4980,109049,0.923694779
46554,5380,123194,0.882899628
46555,3460,80483,0.852601156
46556,670,37534,0.611940299
46561,17720,409838,0.914785553
46562,5700,119345,0.889473684
46563,27820,569878,0.891445004
46565,12100,241479,0.946280992
46567,11450,388522,0.866375546
46570,1370,24387,0.905109489
46571,8310,137627,0.953068592
46573,4910,121564,0.906313646
46574,9670,203539,0.888314374
46580,26570,639857,0.902521641
46582,17020,438895,0.901292597
46590,5190,167883,0.882466281
46601,5220,74334,0.940613027
46613,13930,142237,0.953338119
46614,35860,973186,0.866424986
46615,16610,317906,0.905478627
46616,7160,119300,0.923184358
46617,9980,361537,0.890781563
46619,27080,362277,0.920974889
46628,31860,601883,0.90175769
46635,7190,192835,0.853963839
46637,16420,426700,0.867844093
46701,8700,195532,0.879310345
46702,2570,51068,0.891050584
46703,20400,517869,0.875980392
46705,2050,38112,0.917073171
46706,23900,618124,0.884937238
46710,5750,130395,0.900869565
46711,10710,176418,0.918767507
46714,18130,438199,0.878102592
46721,5700,113251,0.910526316
46723,9240,232980,0.882034632
46725,28530,723490,0.87276551
46730,1590,49211,0.880503145
46731,850,18160,0.894117647
46732,3910,63797,0.923273657
46733,22630,495735,0.882456916
46737,8070,234908,0.847583643
46738,9940,187453,0.912474849
46740,6490,71179,0.936825886
46741,6080,119456,0.934210526
46742,3740,105972,0.842245989
46743,2890,55943,0.892733564
46745,2370,62308,0.856540084
46746,5040,99393,0.906746032
46747,2980,64838,0.869127517
46748,9530,316111,0.92339979
46750,30070,640094,0.88127702
46755,18560,377348,0.899784483
46759,730,12626,0.876712329
46760,1550,29813,0.890322581
46761,16340,280629,0.922888617
46763,1910,53288,0.858638743
46764,1750,37815,0.891428571
46765,7360,226199,0.900815217
46766,720,12801,0.888888889
46767,12440,187957,0.950160772
46770,3210,78403,0.875389408
46772,5710,60654,0.954465849
46773,4470,105149,0.881431767
46774,21520,447756,0.8866171
46776,1830,34105,0.885245902
46777,7960,183650,0.875628141
46779,2460,53310,0.882113821
46781,1090,22185,0.880733945
46783,9480,349533,0.894514768
46784,2620,69485,0.866412214
46785,2010,38626,0.915422886
46787,4600,95842,0.893478261
46788,4690,114278,0.921108742
46791,1170,29972,0.905982906
46792,4370,100776,0.835240275
46793,5110,113145,0.906066536
46794,1620,31083,0.913580247
46795,7550,201111,0.879470199
46797,5140,108812,0.902723735
46798,1580,35228,0.879746835
46802,9370,198662,0.92529349
46803,11390,107120,0.953467954
46804,34190,1196854,0.869552501
46805,22740,417818,0.912049252
46806,31200,283738,0.948397436
46807,20220,338961,0.934718101
46808,21680,363224,0.914206642
46809,9960,190348,0.886546185
46814,22210,1262687,0.913102206
46815,33210,687710,0.884673291
46816,22590,303412,0.922974768
46818,26030,605251,0.912792931
46819,10290,212744,0.871720117
46825,33020,816766,0.882798304
46835,42430,1131178,0.882865897
46845,37480,1379018,0.906083244
46901,42610,859794,0.877493546
46902,41770,971569,0.862820206
46910,4310,75408,0.914153132
46911,1680,34631,0.875
46913,1690,39171,0.869822485
46914,2220,44744,0.873873874
46915,840,18872,0.845238095
46917,2110,45020,0.881516588
46919,2760,58308,0.884057971
46920,1420,31910,0.908450704
46923,9620,201870,0.886694387
46926,1970,41762,0.878172589
46928,5030,102805,0.848906561
46929,3870,82890,0.888888889
46930,280,3802,0.892857143
46932,4010,93690,0.857855362
46933,7380,132525,0.87804878
46936,7030,181354,0.86344239
46938,3370,63465,0.872403561
46939,2180,45376,0.857798165
46940,2760,62187,0.869565217
46941,1260,28826,0.849206349
46943,320,4401,0.9375
46947,33320,589509,0.894357743
46950,770,16313,0.87012987
46951,2330,45693,0.858369099
46952,21900,468287,0.857990868
46953,21950,335420,0.88428246
46960,1290,24267,0.88372093
46962,9790,246817,0.851889683
46970,26270,492600,0.880472021
46974,2040,40870,0.87745098
46975,16470,354876,0.880388585
46978,2650,50275,0.886792453
46979,6330,164559,0.889415482
46982,3120,63543,0.887820513
46985,1550,32105,0.877419355
46986,2290,50322,0.873362445
46988,960,16767,0.875
46989,4160,88634,0.879807692
46990,1030,24146,0.893203883
46991,1910,34763,0.890052356
46992,18210,451941,0.86490939
46994,3250,72323,0.886153846
46996,7610,162034,0.869908016
47001,12110,270251,0.885218827
47003,1020,18803,0.87254902
47006,15640,479040,0.891943734
47010,310,7576,0.870967742
47011,1190,22009,0.907563025
47012,12000,270758,0.880833333
47016,1190,28836,0.890756303
47017,800,14727,0.9
47018,4960,110101,0.875
47020,1250,23057,0.904
47022,4000,123872,0.8825
47023,1920,34824,0.885416667
47024,3390,53503,0.91740413
47025,27350,753739,0.886288848
47030,1880,31751,0.904255319
47031,6180,126603,0.893203883
47032,4340,91285,0.903225806
47036,1350,39114,0.866666667
47037,4840,96096,0.892561983
47038,1290,23324,0.906976744
47040,5700,132215,0.863157895
47041,7490,164774,0.895861148
47042,4850,97925,0.870103093
47043,5630,103214,0.880994671
47060,8390,227382,0.885578069
47102,7280,116369,0.913461538
47106,5600,151439,0.892857143
47108,2540,41461,0.88976378
47110,610,8132,0.918032787
47111,20000,469686,0.913
47112,19890,461062,0.887380593
47114,550,10118,0.909090909
47115,2910,61209,0.89347079
47116,740,12474,0.864864865
47117,5070,112488,0.875739645
47118,3500,58119,0.88
47119,15580,667934,0.88254172
47120,1120,19554,0.901785714
47122,13830,394902,0.892986262
47124,6260,190969,0.900958466
47125,1940,35407,0.912371134
47126,5580,139715,0.905017921
47129,21540,377035,0.896007428
47130,53970,1253688,0.892903465
47135,1370,29801,0.875912409
47136,5990,173669,0.888146912
47137,1480,28104,0.878378378
47138,5110,97481,0.890410959
47140,3070,47315,0.895765472
47141,2000,40944,0.895
47142,920,16746,0.913043478
47143,4650,113977,0.905376344
47145,2260,39316,0.880530973
47147,1200,24877,0.875
47150,53600,1251874,0.887686567
47161,4600,90885,0.913043478
47162,1090,21606,0.899082569
47163,1790,39134,0.888268156
47164,4290,88783,0.8997669
47165,7040,132874,0.910511364
47166,1820,35802,0.895604396
47167,17860,339099,0.896976484
47170,16340,314297,0.896572827
47172,23710,665216,0.902150991
47175,940,17570,0.861702128
47177,1630,33915,0.889570552
47201,55530,1600028,0.913560238
47203,33040,969951,0.879539952
47220,6430,150801,0.881804044
47223,1700,29425,0.9
47224,700,9450,0.9
47227,1870,34491,0.898395722
47229,3890,71885,0.897172237
47230,2250,41572,0.888888889
47231,1350,22923,0.911111111
47232,3080,66188,0.88961039
47234,1770,40832,0.898305085
47235,2210,46391,0.891402715
47240,25690,582936,0.889840405
47243,5990,117266,0.898163606
47244,860,19348,0.872093023
47246,5020,109543,0.892430279
47250,24170,560627,0.873810509
47260,2050,35302,0.882926829
47264,1410,28625,0.879432624
47265,23810,434684,0.90298194
47270,860,16422,0.895348837
47272,2270,43186,0.885462555
47273,2280,48288,0.890350877
47274,40560,852058,0.909763314
47281,1800,41762,0.888888889
47283,4320,80540,0.895833333
47302,27650,407983,0.893670886
47303,20950,382837,0.895942721
47304,31130,853943,0.848056537
47305,2980,42943,0.926174497
47320,4590,104099,0.864923747
47325,670,12798,0.865671642
47326,3300,36743,0.933333333
47327,4760,90914,0.869747899
47330,6550,143605,0.891603053
47331,24160,452055,0.880794702
47334,3730,88037,0.871313673
47336,3850,69245,0.875324675
47338,3230,62260,0.882352941
47339,900,14136,0.933333333
47340,3520,66867,0.883522727
47341,2860,50335,0.912587413
47342,3010,66932,0.870431894
47345,1670,33637,0.898203593
47346,4650,94811,0.875268817
47348,10480,201642,0.868320611
47352,1080,23069,0.87962963
47353,6520,131526,0.88190184
47354,1210,24343,0.867768595
47355,3070,55811,0.885993485
47356,6990,152863,0.874105866
47357,1330,27605,0.872180451
47358,1060,20115,0.877358491
47359,3280,63693,0.87195122
47360,1810,37984,0.878453039
47362,29490,576967,0.869786368
47368,3040,64013,0.871710526
47369,1400,23024,0.885714286
47371,14000,268693,0.888571429
47373,2410,41190,0.875518672
47374,46710,942636,0.876685934
47380,2340,38991,0.893162393
47383,3360,76189,0.875
47384,2430,50224,0.880658436
47385,1930,38955,0.875647668
47386,1350,32084,0.851851852
47387,920,15645,0.880434783
47390,5740,92061,0.883275261
47393,2090,35064,0.918660287
47394,8650,170481,0.860115607
47396,9240,263941,0.874458874
47401,39110,1579723,0.865507543
47403,34030,814278,0.899206582
47404,21180,523778,0.888101983
47406,100,1777,1
47408,14900,645892,0.859731544
47421,31330,669880,0.874241941
47424,10230,226234,0.877810362
47427,1130,18030,0.884955752
47429,9430,202014,0.898197243
47431,1670,28210,0.880239521
47432,4910,93106,0.869653768
47433,4680,91512,0.891025641
47436,1780,38482,0.865168539
47438,4920,86129,0.894308943
47441,10150,198923,0.869950739
47443,1260,23162,0.880952381
47446,10470,199135,0.873925501
47448,8580,248906,0.818181818
47449,560,12385,0.857142857
47451,1510,27424,0.887417219
47452,5700,98084,0.887719298
47453,520,9468,0.884615385
47454,8300,144606,0.892771084
47456,1330,30014,0.879699248
47459,4160,87385,0.891826923
47460,13160,269048,0.874620061
47462,5730,128243,0.895287958
47465,890,16731,0.898876404
47468,1450,47239,0.8
47469,2010,41341,0.875621891
47470,1790,35297,0.882681564
47471,3070,58936,0.879478827
47501,21110,416115,0.894362861
47512,4070,67293,0.894348894
47513,2370,49248,0.877637131
47514,390,7502,0.897435897
47515,980,18428,0.897959184
47516,1510,37590,0.887417219
